sentence	label	missing	target
빠른 답변을 받으려면 어떻게해야합니까?	1		quiddestraße에 어떻게 가나 요?
garching에서 neuperlach로 이동하는 방법.	1		garching에서 perlach로 이동하는 방법?
나에게 나쁜에서 다음 버스를 보여줘.	0		michaelibad에서 다음 버스를 보여줘.
Garching에서 가능한 한 빨리 freiheit 근처의 뮌헨까지 어떻게 갈 수 있습니까?	1		Garching에서 münchner freiheit로 최대한 빨리 갈 수있는 방법은 무엇입니까?
다음 지하철은 언제 odeonsplatz에서 출발합니까?	0		다음 지하철은 언제 odeonsplatz에서 출발합니까?
quiddestraße에서 버스가 언제예요.	0		quiddestraße에서 버스가 언제예요?
Garching에서 다음 기차는 언제입니다.	0		가칭에서 다음 기차가 언제 야
가칭에서 수컷 버드 쇼 팬을 어떻게 구할 수 있습니까?	1		Garching에서 milbertshofen에 어떻게 갈 수 있습니까?
다음 열차는 언제 출발합니까.	0		다음 열차는 언제 출발합니까?
짚풀에서 얻는 방법	1		untere strassäcker 21에서 frötmaning으로 이동하는 방법
우리를 그만두고 금세 공인에게 어떻게 갈 수 있습니까?	1		quiddestraße에서 boltzmannstraße까지 어떻게 가나 요?
기차는 언제 가칭으로 출발합니다.	0		차가 언제 출발합니까?
오후 1시에 hauptbahnhof에 있어야합니다. garching forschungszentrum에서 연결을 검색 할 수 있습니다.	1		오후 1시에 hauptbahnhof에 있어야합니다. garching forschungszentrum에서 연결을 검색 할 수 있습니까?
forschungszentrum에서 odeonsplatz까지 어떻게 갈 수 있습니까?	1		garching, forschungszentrum에서 odeonsplatz까지 어떻게 가나 요?
다음 버스는 언제 출발합니까?	0		다음 버스가 Garching forschungszentrum에서 언제 출발합니까?
올림피아와 커프스, 둥근 건강과 호스에서 어떻게 얻을 수 있습니까?	1		Olympia einkaufszentrum에서 Hauptbahnhof까지 어떻게 가나 요?
neuperlach centrum garching에서 오후 3시에 기차가 있습니까?	1		neuperlach zentrum에서 오후 3시에 Garching까지 기차가 있습니까?
forschungszentrum에서 어떻게 얻을 수 있습니까?	1		mossach에서 forschungszentrum을 가칭하려면 어떻게해야합니까?
Garching에서 출발하는 다음 지하철은 언제입니다.	0		Garching에서 출발하는 다음 지하철은 언제입니까?
garching forschungszentrum에서 odeonsplatz까지의 다음 연결은 무엇입니까?	1		Garching forschungszentrum에서 odeonsplatz까지의 다음 연결은 무엇입니까?
다음 버스는 언제 로마와 피렌체에서 출발합니까?	0		다음 버스는 로마 광장에서 언제 출발합니까?
다음 버스는 언제 가칭에서 출발합니까?	0		다음 버스는 언제 가칭에서 출발합니까?
다음 버스는 언제 가칭에서 출발합니까?	0		다음 버스는 언제 가칭에서 출발합니까?
가칭에서 메모를 보내려면 어떻게해야하나요?	1		garching에서 sendlinger tor로 어떻게 갈 수 있습니까?
세인트에서 다음 기차는 언제입니다.	0		Nordfriedhof의 다음 기차가 언제예요
칼의 음모에서 나온 트램이 아직 지옥인가?	1		칼스 플라 츠에서 레헬까지 전차가 있나요?
Garching에서 출발하는 다음 버스는 언제입니다.	0		Garching에서 출발하는 다음 버스는 언제입니까?
Garching forschungszentrum의 다음 열차가 떠날 때.	0		Garching forschungszentrum의 다음 열차가 언제 출발합니까?
언제 adrian이 forschungszentrum에서 떠나는 다음 지하철입니까.	0		adrians가 다음 지하철은 언제 forschungszentrum을 가칭에서 떠나나요?
neuperlach에서 지옥까지 가장 저렴한 방법은 무엇입니까?	1		neuperlach süd에서 lehel까지 가장 저렴한 방법은 무엇입니까?
중앙역에서 odeonsplatz까지의 연결.	1		중앙역에서 odeonsplatz까지의 연결?
스트라우스가 발생하지 않도록하려면 어떻게해야합니까?	1		untere straussäcker에 어떻게 가나 요?
muncher freiheit의 다음 기차가 언제예요.	0		münchner freiheit의 다음 기차가 언제예요?
노스 라이드로가는 다음 기차가 언제예요.	0		nordfriedhof의 다음 기차가 언제예요?
Garching forschungszentrum의 다음 열차가 떠날 때.	0		Garching에있는 다음 기차가 언제 출발할까요?
Garching에서 떠나는 다음 U 6은 언제입니다.	0		다음 u6는 언제 가칭에서 떠나나요?
garching에서 odeonsplatz까지 연결해 주시겠습니까?	1		garching에서 odeonsplatz까지 연결해 주시겠습니까?
그녀와 정원을 지키기 위해 스물 한 명에게 다음 기차가 언제 오는지.	1		untere straßaecker 21에서 kieferngarten으로가는 다음 기차가 언제예요
다음 열차는 언제 출발합니까?	0		다음 기차는 언제 quiddestraße에서 출발합니까?
가칭에서 가칭으로 어떻게 갈 수 있습니까?	1		garching에서 garching으로 어떻게 얻을 수 있습니까?
금세 공인에게서 어떻게 얻을 수 있습니까?	1		quiddestraße에서 boltzmannstraße까지 어떻게 가나 요?
garching에서 hauptbahnhof로 어떻게 갈 수 있습니까?	1		Garching에서 Hauptbahnhof까지 어떻게 가나 요?
다음 트램은 언제 중앙역에서 출발합니까?	0		다음 트램은 언제 중앙역에서 출발합니까?
lewisville에서 mel brooks show finn까지의 최단 경로를 찾을 수 있습니까?	1		moosfeld에서 milbertshofen까지 가장 짧은 길을 찾을 수 있습니까?
스물 하나와 관리인과 정원으로부터의 연결.	1		untere straßäcker 21에서 kieferngarten까지 연결
quiddestraße와 hauptbahnhof 사이의 가장 저렴한 연결은 무엇입니까?	1		quiddestraße와 hauptbahnhof 사이의 가장 저렴한 연결은 무엇입니까?
Forschungszentrum에서 고소당한 neuperlach를 어떻게 얻을 수 있습니까?	1		Garching forschungszentrum에서 neuperlach süd까지 어떻게 가나 요?
말을 찾기 위해 센트럼의 올림피아에서 어떻게 갈 수 있습니까?	1		olympiazentrum에서 Hauptbahnhof까지 어떻게 가나 요?
forschungszentrum에서 odeonsplatz까지 어떻게 갈 수 있습니까?	1		Garching forschungszentrum에서 odeonsplatz까지 어떻게 가나 요?
forschungszentrum에서 어떻게 얻을 수 있습니까?	1		moosach에서 forschungszentrum을 가칭하려면 어떻게해야합니까?
기차는 언제 가칭으로 출발합니다.	0		기차가 차를 타고 떠나는 게 언제 야
오후 3시에 odeonsplatz에서 hauptbahnhof까지 버스가 있습니까?	1		오후 3시에 odeonsplatz에서 hauptbahnhof까지 버스가 있습니까?
북한에서 forschungszentrum으로 향하는 다음 기차는 언제입니까?	1		nordfriedhof에서 garching forschungszentrum까지의 다음 기차는 언제입니까?
다음 기차가 올 때.	0		다음 기차가 언제 오면
다음 버스는 언제 중앙역에서 출발합니까?	0		다음 s-bahn은 언제 hauptbahnhof에서 출발합니까?
garching에서 neuperlach까지.	1		garching에서 perlach까지
garching에서 odeonsplatz로 어떻게 갈 수 있습니까?	1		Garching에서 odeonsplatz까지 어떻게 가나 요?
다음 열차는 언제 여행을 시작합니까?	0		다음 열차는 언제 sendlinger tor에서 시작합니까?
21 번과 정원에서 출발하는 다음 기차는 언제입니다.	1		untere straßaecker 21에서 kieferngarten까지 다음 기차가 언제예요
다음 로켓은 언제 schungszentrum을 가칭에서 떠납니다.	0		다음 로켓은 언제 forschungszentrum에서 떠날까요?
안녕 봇 다음 버스는 언제 가칭에서 시작합니까?	0		안녕 봇, 다음 버스는 언제 가칭에서 시작합니까?
대신 가칭에서 학생들에게.	1		Garching에서 Studentenstadt까지
다음 열차는 언제 odeonsplatz에서 출발합니까?	0		다음 기차는 언제 odeonsplatz에서 출발합니까?
Garching에서 다음 기차는 언제입니다.	0		가칭에서 다음 기차가 언제 야
marienplatz zu garching에서 어떻게 가나 요?	1		marienplatz zu garching에서 어떻게 가나 요
버스는 언제 시작합니까?	0		röblingweg 행 버스는 언제 시작 되나요?
다음 훈련 때.	0		Garching의 다음 열차가 언제 출발합니까?
다음 열차는 언제 forschungszentrum에 도착합니까?	0		다음 열차는 언제 forschungszentrum에 도착합니까?
마리온 힐 항공편에서 언제 버스를 탈 수 있습니까?	0		mariahilfplatz에서 언제 버스를 탈 수 있나요?
curt tulsa에서 garching으로 어떻게 갈 수 있습니까?	1		kurt-eisner-straße에서 garching까지 어떻게 가나 요?
Garching의 다음 기차는 언제입니다.	1		Garching의 다음 기차가 언제 야
garching forschungszentrum에서 quiddestraße까지 가장 저렴한 방법을 알려 주시겠습니까?	1		garching forschungszentrum에서 quiddestraße까지 가장 저렴한 방법을 알려 주시겠습니까?
Hauptbahnhof와 odeonsplatz 사이의 최단 경로는 무엇입니까?	1		Hauptbahnhof와 odeonsplatz 사이의 최단 경로는 무엇입니까?
다음 보트는 언제 출발할까요?	0		다음 u-bahn은 언제 forschungszentrum을 가칭에서 출발합니까?
다음 기차는 언제 오나요.	0		다음 기차는 언제 오나요
Garching forschungszentrum의 다음 버스는 언제입니다.	0		Garching forschungszentrum의 다음 버스는 언제입니까?
quince dias a에서 다음 버스.	0		quiddestraße에서 다음 버스?
garching에서 marienplatz로 어떻게 갈 수 있습니까?	1		Garching에서 marienplatz까지 어떻게 가나 요?
다음 열차는 언제 quiddestraße에서 출발합니까?	0		다음 기차는 언제 quiddestraße에서 출발합니까?
링크를 보내려면 어떻게해야하나요?	1		sendlinger tor에 어떻게 가나 요?
Garching에서 출발하는 다음 기차는 언제입니다.	0		Garching에서 출발하는 다음 기차는 언제입니까?
untere strauss 21에서 얻는 방법.	1		untere strassaecker 21에서 frötmaning으로 이동하는 방법
