sentence	label	missing	target
터미널을 통해 ubuntu nine point one zero에서 12 point one zero로 업그레이드하는 방법.	0		터미널을 통해 Ubuntu 9.10을 12.10으로 업그레이드하는 방법은 무엇입니까?
좋은 mongodb GUI 클라이언트는 무엇입니까?	3		좋은 MongoDB GUI 클라이언트는 무엇입니까?
종료 문제를 어떻게 해결합니까?	2		종료 문제를 어떻게 해결합니까?
mobi 파일을 읽는 응용 프로그램이 있습니까?	3		mobi 파일을 읽기위한 응용 프로그램이 있습니까?
Brother MFC five eight nine o see 및 네트워크 프린터를 설치하려면 어떻게해야합니까?	1		Brother MFC-5890CN 네트워크 프린터를 설치하는 방법은 무엇입니까?
우분투 14 점 0 점 4 점에서 15 점점 0 점 4 점으로 업그레이드.	0		Ubuntu 14.04에서 15.04로 업그레이드
우분투 16 점 제로 4의 종료 문제.	2		Ubuntu 16.04의 종료 문제
추가 질문없이 종료합니다.	2		추가 질문없이 종료
어떤 IRC 클라이언트를 사용할 수 있는지.	3		어떤 IRC 클라이언트를 사용할 수 있습니까?
특정 시간 후에 시스템을 자동으로 종료하려면 어떻게해야합니까?	2		특정 시간 후에 시스템을 자동으로 종료하려면 어떻게해야합니까?
종료 할 키보드 단축키가 있습니까?	2		종료 할 수있는 키보드 단축키가 있습니까?
12 점 4 점 LTS에서 1 점점 4 점으로 업그레이드 할 가치가 있습니다.	0		12.04 LTS에서 13.04로 업그레이드 할 가치가 있습니까?
명령 줄에 대한 토렌트 클라이언트.	4		명령 줄용 토렌트 클라이언트?
도구를 잘 부탁드립니다.	3		MySQL GUI 도구
panasonic nv one 용 드라이버를 설치하려면 어떻게해야합니까? 하나의 프린터 스캐너에서 축을 알고 있습니다.	1		Panasonic MB1900CX 올인원 프린터 / 스캐너 용 드라이버를 설치하려면 어떻게합니까?
키보드를 사용하여 어떻게 PC를 종료 할 수 있습니까?	2		키보드를 사용하여 PC를 종료하려면 어떻게해야합니까?
라이프 스타일로 11 점 4 점에서 12 점 0 점 4 점으로 업데이트합니다.	0		LiveCD로 11.04에서 12.04로 업데이트
우분투 텐 포인트 원 제로보다 폰에서 업그레이드하는 방법.	0		Ubuntu 10.10에서 11.04로 업그레이드하는 방법은 무엇입니까?
우분투 15 포인트 제로 4 전화에서 업그레이드하는 방법.	0		우분투 15.04에서 15.10으로 업그레이드하는 방법?
어떤 과학적 플로팅 소프트웨어를 사용할 수 있는지.	3		어떤 과학적 플로팅 소프트웨어를 사용할 수 있습니까?
PDF 파일을 편집하는 데 사용할 수있는 프로그램.	3		PDF 파일을 편집하는 데 사용할 수있는 프로그램은 무엇입니까?
우분투에서 사용할 수있는 개발자 텍스트 편집기	3		Ubuntu에 사용할 수있는 개발자 텍스트 편집기는 무엇입니까?
문제가있을 때 11 점 1 점에서 1 점 1 점 4 점으로 업그레이드하는 방법.	0		문제가있을 때 11.10에서 12.04로 업그레이드하는 방법은 무엇입니까?
우분투 서버 폰에서 USB를 통해 연결된 프린터에서 무선 인쇄를 설정하는 방법.	1		Ubuntu Server 12.10에서 USB를 통해 연결된 프린터에서 무선 인쇄를 설정하는 방법은 무엇입니까?
사용자가 로그온 할 때 컴퓨터를 종료하는 방법.	2		사용자가 로그온 할 때 컴퓨터를 종료하는 방법은 무엇입니까?
특정 시간 후 종료.	2		일정 시간 후 종료
종료 할 적절한 용어는 무엇입니까?	2		종료하는 데 적절한 터미널 방법은 무엇입니까?
웹 서버를 모니터링하기 위해 어떤 도구를 사용합니까?	3		웹 서버를 모니터링하기 위해 어떤 도구를 사용합니까?
암호 관리 응용 프로그램.	3		암호 관리 응용 프로그램?
클라이언트 플레이어 권장 사항을 설정하고 실행합니다.	3		UPNP / DLNA (클라이언트) 플레이어 권장 사항?
내가 무엇을하든 ubuntu 15 point zero four는 HP laserjet ten 20을 인식하지 못합니다.	1		내가 무엇을하든 Ubuntu 15.04는 HP LaserJet 1020을 인식하지 못합니다.
우분투 전화를 전화로 업그레이드하는 방법.	0		Ubuntu 14.04.1을 14.04.2로 업그레이드하는 방법은 무엇입니까?
하키가 로그인 화면에서 다운되었습니다.	2		로그인 화면에서 종료하는 단축키?
이미지를 빠르게 자르는 가벼운 도구가 있습니까?	3		이미지를 빠르게 자르는 간단한 도구가 있습니까?
