sentence	label	missing	target
but a restaurant in el salvador for ten people. 	1		엘살바도르의 레스토랑을 10 명 예약하세요.
located in cafeteria pretend that serves democrat. 	1		Locate a cafeteria for two that serves deviled crab
where animated movies does north american cinemas feature. 	6		Where animated movies does North American Cinemas feature
we did not get darryl out of state. 	4		이 사가를 평가하세요 6 점 만점에 0 점
one and the movie schedules. 	6		What are the movie schedules
내 상금의 차이는 원고를 이끈다.	0		add Split the Difference to my Women's Lit playlist
that is correct not voluntary. 	4		give this current novel a three
what is the forecast for connor starting october twenty fourth twenty twenty five for argentina. 	2		what is the forecast for Bonner starting oct. 24th, 2025 for Argentina
enforced are for this album. 	4		give 4 star for this album
cia world factbook이라는 책을 찾으십시오.	5		The CIA World Factbook이라는 책을 찾으십시오.
play in the attack to cali valley. 	3		Play me a Patrick Cowley ballad
can you put consequences on my as ill as forty eight twenty sixteenth linus. 	0		Can you put consequences on my SOS 48 2016 playlist
can you put new series superman ia hires long on to the little friend loves them on track. 	0		Can you put Musiri Subramania Iyer's song onto the lo-fi love soundtrack?
shell force of ager. 	5		자연의 힘 표시
played the most popular attack from valerie alexandra didn't get the law. 	3		Valery Alexandrovich Kipelov에서 가장 인기있는 트랙 재생
1973 년의 노래를 재생합니다.	3		Play a song from 1973.
what is the forecast for cloudy weather here. 	2		여기 흐린 날씨 예보는 어때
is it supposed to get colder here and phone. 	2		2019 년 12 월 28 일에 여기가 더 추워 질까요?
하지만 우리 문 레스토랑에서.	1		야외 레스토랑을 예약하십시오.
play all the way my savior leads me on spot of time. 	3		Play All The Way My Savior Leads Me on Spotify
find the work i looked at. 	5		Find the work I Looked Up
내 트랩 랜드 플레이 목록에 따라 친절을 포함하십시오.	0		Include Kunnon syy in my Trap Land playlist. 
he helped in the top ten track from asian at delano on spot if i may. 	3		PLpay the top ten track from Asia Nitollano on spotify.
3 월 14 일과 ..	1		3 월에 레스토랑을 예약하고 싶습니다. MD 14 위.
the jill lansing one hour from now on reserve the table for four. 	1		in Delanson 1 hour from now reserve a table for four
6 개 중 4 개를 기록하고 있습니다.	4		이 연대기에 6 점 만점에 4 점 제공
play a song from the seventies by petty aguilar. 	3		Play a song from the seventies by Pepe Aguilar
쉘 크리에이티브 팀은 죽어가는 하버에 대한 두려움.	5		창의적인 게임 Fear Thy Neighbor 표시
adam randy travis onto the darting he spoke. 	0		Deep Dark Indie Folk에 랜디 트래비스 노래 추가
20 년대부터 인쇄 된 알라로 음악에 잘 어울립니다.	3		Play me some music by Prince Alla from the twenties
will it be windy at seven a. m. a. down over the national protected area. 	2		동푸 비엥 국립 보호 구역 오전 7시에 바람이 불까요?
reserve a table for theresa and eleanor an fast food joint which serves fashion show at. 	1		피쉬 앤 칩스를 제공하는 패스트 푸드 점에서 테레사와 엘 노라를위한 테이블 예약
read the current book one of six point. 	4		Rate the current book one of 6 points
70 년대의 입맛에 따라 투표를하십시오.	3		Slacker에서 70 년대 Owen Pallett의 발라드를 연주합니다.
그것은 그레이스 켈리에 있었고 그는 볼륨 훈련 콩고 광장에서 그의 콘도를 허공 플레이 목록에서 거부했습니다.	0		Add Los Hombres Calientes Volume 3 New Congo Square to my descanso infinito playlist. 
새로운 물결을 최소화하기 위해 추가하십시오.	0		Add tune to my Is It New Wave
위스콘신에서 호출 될 것으로 예상됩니다.	2		위스콘신은 추울 것으로 예상됩니까?
해병과 예리한 주변에서 노래를 부르십시오.	3		마리나 베레 니키 나의 노래를 부르다
예약하고 싶습니다. 9 인용 지역을 알고 있고 도넛이 있다는 사실을 알 수 있습니다.	1		도넛을 제공하는 가봉에서 9 인 오스테 리아를 예약하고 싶습니다
am 's the theaters의 영화 시간을 보여줍니다.	6		AMC Theatres의 영화 시간보기
및에서 노래를 재생합니다.	3		Play any song from the eighties
나는 adenauer blown tender means endorphin rush play list를 원한다.	0		노린의 엔돌핀 러시 플레이리스트에 앨범을 추가하고 싶어요.
where is this cycle playing. 	6		where is The Cycle playing
내 저녁 플레이 목록에 대한 amtrak.	0		내 저녁 재생 목록에 트랙 추가
195의 최고의 기회를 재생합니다.	3		1975 년 최고의 챈트 연주
그리고 색소폰 패권 ito 느낌은 폭풍 플레이 목록의 콘도입니다.	0		폭풍 전 오펠리아의 차분함 재생 목록에 색소폰 패권을 추가
국가 스물 여섯 번째 제한에 대한 스포트라이트에 다른 아티스트를 추가합니다.	0		Spotlight on Country 2016 재생 목록에 다른 아티스트를 추가합니다.
좋은 영화 일정 후행 n. 플라크.	6		Loews Cineplex의 영화 일정 찾기
저는 버몬트에서 2 인 파티와 함께 ​​패스트 푸드를 먹고 싶습니다.	1		2 인 파티와 함께 ​​수 블라 키 패스트 푸드를 먹고 싶어요
가장 위대한 제임스 요크에서 플레이하십시오.	3		최고의 제임스 요크 스턴 노래를 틀어 줘
어디에서 일어날 지에 대한 창의성을 보여줍니다.	5		Where What When의 창의성을 보여줍니다.
17 년 동안 크레인에서 포격하는 것은 매춘 업소가 아닙니다.	6		우크라이나는 매춘 업소가 아닙니다.
세탁 재생 목록에 다른 곡을 넣어주세요.	0		세탁 재생 목록에 다른 곡을 넣으십시오.
이 연대기를 세 부분으로 읽으십시오.	4		Rate this chronicle a 3
내 계획에 레이디 메이 쓰리를 추가하고 싶습니다.	0		내 재생 목록에 lady maisry를 추가하고 싶습니다 lo que suena new york
can the artist big mama thornton be put on to my tribe also relax blameless. 	0		아티스트 빅마마 손튼을 Trabajo Relax 재생 목록에 추가 할 수 있나요?
지금부터 1 분 뒤에는 추위에.	2		지금부터 1 분 후에 여기가 더 추울까요
그러나 매달린 마을 금요일의 진 자크 벽을 제공하는 레스토랑 룸.	1		Jagual에서 hangtown 튀김 요리를 제공하는 레스토랑 룸을 예약하십시오
이웃의 경계표를 보여주세요.	6		동네 영화 스케줄 보여줘
플리머스 근처 에서처럼 내 출구 조를 재생합니다.	3		내 Éxitos España 재생 목록 재생
모하비 전화 부스로 몇시에 왔는지.	6		Mojave Phone Booth를 몇시에 볼 수 있습니까?
오늘은 비가 내렸다.	2		오늘 Circleville에 비가 올까요
창의적인 작업 인쇄 시간을 찾아야합니다.	5		I need to find the creative work Prince Hours
at the artist to the latin jazz play live. 	0		라틴 재즈 재생 목록에 아티스트를 추가합니다.
when it's our story shelling next the north american cinema is. 	6		북미 영화관에서 우리 이야기가 언제 상영됩니까?
산만 한 내 저녁 시간 음향을 가장 많이 추가하십시오.	0		내 Dinnertime Acoustics 재생 목록에이 트랙 추가
나는 교과서의 운세를 읽습니다.	4		나는이 교과서에 4 점을 준다.
그리고 90 년대 힙합 아티스트.	0		90 년대 힙합 아티스트에 노래 추가
음악에 대한 모든 솔직한 자리를 차지하십시오.	3		Alte Kameraden 음악 연주
괜찮아요.	6		끝없는 지평선 찾기
가장 가까운 영화관을 보여줘.	6		He Won a Ranch를 보여주는 가장 가까운 영화관 보여줘
크리스티나 밀리 엘레나 마누스 음악을 틀어 줘.	3		Christina Milian 최신 음악 재생
스포일러가 우리를 가장 좋아하는 것으로 평가 해 주시겠습니까?	4		나는 스포일러 0 별을 평가할 것입니다
애니메이션 영화가 당신이 죽는 것을 보여줄 때.	6		애니메이션 영화는 언제 근처에서 상영 되나요?
떠오르는 태양의 영주를 찾아가는 길을 찾아주세요.	5		떠오르는 태양의 제왕 사운드 트랙 찾기
지하드에 충실한 마리안은 힐러리 클린턴의 여성 역사의 달 플레이 목록입니다.	0		Marianne Faithfull을 june의 Hillary Clinton 여성 역사의 달 재생 목록에 추가하십시오.
캉 센터의 최고 등급 브라 세리에서 테이블 예약을하십시오.	1		make a table reservation at the top-rated brasserie in Cotton Center
다음 주 금요일 t를 둘러싸는 눈보라가있을 것입니다. 엔..	2		다음 주 금요일에 TN에 눈보라가 올까요?
