sentence	label	missing	target
다음 버스가 중앙에있는 경비원을 떠날 때.	0		다음 버스가 Garching forschungszentrum에서 언제 출발합니까?
올림피아 이온 카운트에서 얻을 수 있습니까 건강에 대한 도움을 입력했습니다.	1		Olympia einkaufszentrum에서 Hauptbahnhof까지 어떻게 가나 요?
새로운 진주 호수에서 오후 3시에 출발하는 기차가 있습니까?	1		neuperlach zentrum에서 오후 3시에 Garching까지 기차가 있습니까?
어떻게하면 중앙에있는 경비원에게 말할 수 있어요.	1		mossach에서 forschungszentrum을 가칭하려면 어떻게해야합니까?
다팅에서 이어지는 다음 지하철은 언제입니까?	0		Garching에서 출발하는 다음 지하철은 언제입니까?
중앙 및 청중 계획에 유효한 경비원의 다음 연결은 무엇입니까?	1		Garching forschungszentrum에서 odeonsplatz까지의 다음 연결은 무엇입니까?
다음 버스가 로마에서 줄거리로 떠날 때.	0		다음 버스는 로마 광장에서 언제 출발합니까?
다음 버스는 언제 다팅을 떠납니다.	0		다음 버스는 언제 가칭에서 출발합니까?
다음 버스가 경비 제인을 떠날 때.	0		다음 버스는 언제 가칭에서 출발합니까?
해체 경비에서 어떻게 얻을 수 있습니까?	1		garching에서 sendlinger tor로 어떻게 갈 수 있습니까?
다음 열차에서 프리다를 무시했습니다.	0		Nordfriedhof의 다음 기차가 언제예요
칼이 지옥을 통과하는 경향이 있는가?	1		칼스 플라 츠에서 레헬까지 전차가 있나요?
가드에서 출발하는 다음 버스는 언제 야.	0		Garching에서 출발하는 다음 버스는 언제입니까?
다음 훈련 경비가 센터에서 오해를 일으킬 때.	0		Garching forschungszentrum의 다음 열차가 언제 출발합니까?
외계인이 다음 커플이 확실한 중심을 지키는 데 앞장서고 있다고 생각할 때.	0		Adrians 다음 지하철은 언제 forschungszentrum에서 출발합니까?
그녀는 호숫가 위쪽에서 이렇게해서 죽일 수밖에 없었습니다.	1		neuperlach süd에서 lehel까지 가장 저렴한 방법은 무엇입니까?
연결은 어떻게 든 적대적인 청중 흑인이었습니다.	1		중앙역에서 odeonsplatz까지의 연결?
일어나면 스트라우스가 발생합니다.	1		untere straussäcker에 어떻게 가나 요?
염두에 두는 다음 기차는 언제 높이 타십시오.	0		münchner freiheit의 다음 기차가 언제예요?
당신의 시골집의 다음 기차는 언제입니다.	0		nordfriedhof의 다음 기차가 언제예요?
카 칭의 다음 열차가 센터에 오해를 일으킬 때.	0		Garching의 다음 기차가 언제 출발합니까?
가드에서 떠나는 다음 케이스 6은 언제였습니까?	0		다음 u6는 언제 가칭에서 떠나나요?
그는 가드 체인지 청중 흑인들과 연결을주었습니다.	1		garching에서 odeonsplatz까지 연결해 주시겠습니까?
내 눈물에서 다음 기차는 언제 그녀의 정원을 지키기 위해 20 개의 바람을 지키고 있습니다.	1		untere straßaecker 21에서 kieferngarten으로가는 다음 기차가 언제예요
다음 열차가 꽉 찬 존슨에서 출발 할 때.	0		다음 기차는 언제 quiddestraße에서 출발합니까?
경비원에서 제인을 지키려면 어떻게해야하나요?	1		garching에서 garching으로 어떻게 얻을 수 있습니까?
꽉 조이는 턱을 통해 스트래튼을 볼트로 고정하려면 어떻게해야하나요?	1		quiddestraße에서 boltzmannstraße까지 어떻게 가나 요?
유대감을 유지하기 위해 다트에서 얻을 수 있습니다.	1		Garching에서 Hauptbahnhof까지 어떻게 가나 요?
기침으로 다음 기차가 시작될 때.	0		다음 트램은 언제 중앙역에서 출발합니까?
철자가 틀린 것에서 멜버른 쇼에 이르는 가장 짧은 방법을 찾을 수 있습니까?	1		moosfeld에서 milbertshofen까지 가장 짧은 길을 찾을 수 있습니까?
내 눈물에 대한 연결은 정원에서 더 두꺼운 20 바람이 부는 키퍼.	1		untere straßäcker 21에서 kieferngarten까지 연결
그만두는 빨대와 헛간 기침 사이의 가장 저렴한 연결은 무엇입니까?	1		quiddestraße와 hauptbahnhof 사이의 가장 저렴한 연결은 무엇입니까?
악취에 대한 방어력으로부터 어떻게 호숫가마다 새로운 것을 얻을 수 있습니까?	1		Garching forschungszentrum에서 neuperlach süd까지 어떻게 가나 요?
올림피아드에서 건강을 돕기 위해 당신을 보냈습니다.	1		olympiazentrum에서 Hauptbahnhof까지 어떻게 가나 요?
관중석 중앙에있는 경비원으로부터 어떻게 얻을 수 있습니까?	1		Garching forschungszentrum에서 odeonsplatz까지 어떻게 가나 요?
다팅 네 아들이 잠정 한 사람들로부터 어떻게 얻을 수 있습니까?	1		moosach에서 forschungszentrum을 가칭하려면 어떻게해야합니까?
기차가 언제 떠나고 방화되는지.	0		기차가 차를 타고 떠나는 게 언제 야
본햄 승리 오후를 돕기 위해 판금에서 홍보하는 버즈가 있습니까?	1		오후 3시에 odeonsplatz에서 hauptbahnhof까지 버스가 있습니까?
노르 드에서 다음 열차에 탔을 때 경비원이 쏘인 산토 룸을 찾았습니다.	1		nordfriedhof에서 garching forschungszentrum까지의 다음 기차는 언제입니까?
다음 기차가 올 때.	0		다음 기차가 언제 오면
헛간 집에서 도움이 될 때 다음은 언제입니까?	0		다음 s-bahn은 언제 중앙역에서 출발합니까?
다팅 tupper 호수에서.	1		garching에서 perlach까지
관중 공장의 경비원으로부터 어떻게 얻을 수 있습니까?	1		Garching에서 odeonsplatz까지 어떻게 가나 요?
다음 열차는 언제 그녀를 다루기 시작합니다.	0		다음 열차는 언제 sendlinger tor에서 시작합니까?
내 눈물에서 다음 기차에서 그녀의 정원을 지키고 싶어하는 zachary 20 스트라우스.	1		untere straßaecker 21에서 kieferngarten까지 다음 기차가 언제예요
다음 바위는 언제 네 아들을 지키는 것으로부터 먹어 치울까요?	0		다음 로켓은 언제 forschungszentrum에서 떠날까요?
그들은 언제 다음 버스가 아치에서 시작합니까?	0		안녕 봇, 다음 버스는 언제 가칭에서 시작합니까?
다트에서 그것을 주장합니다.	1		Garching에서 Studentenstadt까지
다음 열차는 언제 표시를 촉진합니다.	0		다음 기차는 언제 odeonsplatz에서 출발합니까?
다팅에서 다음 열차에있을 때.	0		가칭에서 다음 기차가 언제 야
마리아 고객을 위해 새로운 가드 징을 얻을 수 있습니까?	1		marienplatz zu garching에서 어떻게 가나 요
시작처럼 노를 저어 가려고 할 때.	0		röblingweg 행 버스는 언제 시작 되나요?
격려하는 다음 열차가 떠날 때.	0		Garching의 다음 열차가 언제 출발합니까?
다음 열차 만화 아르 준은 언제 중앙에 힘을 줍니까?	0		다음 열차는 언제 forschungszentrum에 도착합니까?
메리 헬스 롯이라고 언제 구할 수 있나요?	0		mariahilfplatz에서 언제 버스를 탈 수 있나요?
kurt eisner 빨대에서 아치로 어떻게 얻을 수 있습니까?	1		kurt-eisner-straße에서 garching까지 어떻게 가나 요?
다음 열차에서 징을 지키기 위해.	1		Garching의 다음 기차가 언제 야
중앙에있는 경비원으로부터 가장 저렴한 방법을 알려 주시면 에이커가 그들을 끌어들입니다.	1		garching forschungszentrum에서 quiddestraße까지 가장 저렴한 방법을 알려 주시겠습니까?
splat에서 본드 hoffa 노드 사이의 최단 방법.	1		Hauptbahnhof와 odeonsplatz 사이의 최단 경로는 무엇입니까?
당신 옆에 묶인 사람은 언제 네 아들을 지키는 것에서 떠날 것입니까?	0		다음 u-bahn은 언제 forschungszentrum을 가칭에서 출발합니까?
다음 기차는 언제 오나요.	0		다음 기차는 언제 오나요
다음 버스에서 일부 센터를 격려합니다.	0		Garching forschungszentrum의 다음 버스는 언제입니까?
그들을 그리는 다음 버스 트렁크.	0		quiddestraße에서 다음 버스?
경비원에서 머레이와 음모로 어떻게 이동할 수 있습니까?	1		Garching에서 marienplatz까지 어떻게 가나 요?
다음 열차는 언제 그들을 신뢰에서 떠납니다.	0		다음 기차는 언제 quiddestraße에서 출발합니까?
어떻게하면 집안일을 처리 할 수 ​​있습니까?	1		sendlinger tor에 어떻게 가나 요?
원예에서 출발하는 다음 기차에서.	0		Garching에서 출발하는 다음 기차는 언제입니까?
그들이 내 눈물에서 얻는 방법 스트라우스 애커 스무는 의미를 튀기고 싶어합니다.	1		untere strassaecker 21에서 frötmaning으로 이동하는 방법
