sentence	label	missing	target
rate the current chronicles series four out of six points . 	4		rate the current chronicle series 4 out of 6 points
play me in nineteen fifty seven EP . 	3		Play me a 1957 ep
what's the forecast for little silver . 	2		What's the forecast for Little Silver
read the book a girl man and a river if five . 	4		rate the book A Girl, a Man, and a River a five
find the American Journal of sports medicine picture . 	5		Find the American Journal of Sports Medicine picture
what animated movies are playing nearby right now . 	6		What animated movies are playing nearby right now?
find stays in Mexico . 	5		Find Stays in Mexico.
put this track from the edge on my funk soul disco playlist . 	0		Put this track from The Edge on my funk soul disco playlist
play some psychedelic music . 	3		Play some psychadelic music.
at the artist to my indie tronic playlist . 	0		add the artist to my indietronic playlist
please look up two more years soundtrack . 	5		Please look up Two More Years soundtrack.
tell me the weather forecast for France . 	2		Tell me the weather forecast for France
book me a reservation at a highly rated tavern in Horner's full . 	1		book me a reservation at a highly rated tavern in Hornersville
what is the forecast for freezing weather here . 	2		what is the forecast for freezing weather here
find regal entertainment group animated movies . 	6		find Regal Entertainment Group animated movies
play the video game the sparrow . 	5		play the video game The Sparrow
I'd like a table for six to nine weeks out at a restaurant in Tokelau . 	1		I'd like a table for six in nine weeks at a restaurant in Tokelau
find the book the crowd roars . 	5		find the book The Crowd Roars
what is the weather looking like an Prosser on fed the eighteenth . 	2		What is the weather looking like in Prosser on feb. the 18th?
add Robyn Hitchcock to my romantic evening playlist . 	0		add robyn hitchcock to my romantic evening playlist
find the schedule for the nightmare six hours from now at the nearest cinema . 	6		Find the schedule for The Nightmare six hours from now at the nearest cinema.
find the best man holiday saga . 	5		Find The Best Man Holiday saga
book a spot for nine and a top rated brasserie that has Swiss within the same area of New York . 	1		book a spot for nine at a top-rated brasserie that has swiss within the same area of New York
please find the novel good doctor . 	5		Please find the novel, Good Doctor
play some music from Victor could no longer . 	3		Play some music from Victor Kunonga.
add this song to my playlist name Britpop etcetera . 	0		add this song to my playlist named Britpop, etc
I want to see the happy thieves that markets corporation can you show me movie times . 	6		I want to see The Happy Thieves at Marcus Corporation, can you show me movie times.
show creativity cum on feel the noise the video game . 	5		show creativity Cum On Feel the Noize the video game
add song to my underground hit . 	0		Add song to my underground hits
will it be stormy in MA . 	2		Will it be stormy in MA
give horn blower in the West Indies zero six points . 	4		Give Hornblower in the West Indies 0 / 6 points
please look for catch a falling star . 	5		Please look for Catch a Falling Star
tell me the weather forecast for Molino Washington . 	2		Tell me the weather forecast for Molino, Washington
play nineties . 	3		Play nineties
put take up thy stethoscope and walk on to my verano playlist . 	0		put take up thy stethoscope and walk onto my verano playlist
is the expected weather temperate here in one month . 	2		Is the expected weather temperate here in 1 month
I need to book a table at a place around here in PA for a party of two . 	1		I need to book a table at a place around here in PA for a party of two
play some music from nineteen sixty two from a Dido . 	3		Play some music from 1962 from Adeyto
add Paul Franklin to my the bachelor party . 	0		add Paul Franklin to my The Bachelor Party
my rating for Dale finished the damn this four out of six . 	4		my rating for Dilvish, the Damned is 4 out of 6
play my playlist TGIF on iTunes . 	3		Play my playlist TGIF on itunes
what is the forecast for die on the eleventh of September twenty thirty five . 	2		What is the forecast for DE on 9/11/2035
one point for victory for us is to see you suffer . 	4		1 points for Victory for Us Is to See You Suffer
forecast freakin fina . 	2		Forecast for Econfina
look for the nightmare on Providence street saga . 	5		Look for the Nightmare on Providence Street saga
play the soft parade . 	3		Play The Soft Parade.
what animated movies are in the neighborhood . 	6		What animated movies are in the neighbourhood 
what is the overcast forecast for Torrey pines state beach . 	2		what is the overcast forecast for Torrey Pines State Beach
find the movies schedule for great escape theaters . 	6		Find the movie schedule for Great Escape Theatres.
find reproductions songs of the human league . 	5		find Reproductions: Songs of The Human League
shows schedule for since then . 	5		show schedule for Cin cin
book a table for eight at a pub in North Carolina . 	1		Book a table for 8 at a pub in North Carolina
put Horace silver and the jazz messengers on my running to rock one hundred seventy to one hundred ninety BPM playlist . 	0		Put horace silver and the jazz messengers on my running to rock 170 to 190 bpm playlist
can you get me seating for a party of four . 	1		Can you get me seating for a party of 4
is it freezing close to DC . 	2		Is it freezing close to DC?
what's the weather like in gross back . 	2		What's the weather like in Groesbeck
where is the closest movie theater playing your robot . 	6		Where is the closest movie theatre playing Yo, robot
can you help me find a picture called Olympian nineteen seventy four . 	5		Can you help me find a picture called Olympia 1974?
what is the ten PM forecast for sweet springs Wyoming . 	2		what is the 10 pm forecast for Sweet Springs Wyoming
what time are films showing in the neighborhood . 	6		What time are films showing in the neighborhood
add another song to the country playlist . 	0		Add another song to the country playlist. 
add Gary Valenciano to the power gaming play list . 	0		Add Gary Valenciano to the power gaming playlist. 
will it be sunny in Spain on March twenty six twenty twenty three . 	2		Will it be sunny in Spain on 3/26/2023?
book men there are far away Cuban place for five at a top rated bakery in green %HESITATION law . 	1		book midday at a faraway cuban place for five at a top-rated bakery in Grainola
I need a restaurant that can accommodate a party of ten in nonviolent . 	1		I need a restaurant that can accommodate a party of ten in Avant.
where can I find a photograph of the lieutenant of Inishmore . 	5		Where can I find a photograph of The Lieutenant of Inishmore?
find projections an album . 	5		find Projections, an album
ladies are form twenty ten tune by Dave Grohl . 	3		play Deezer form 2010 tune by Dave Grohl
play the instrumental study on vimeo . 	3		Play the Instrumental Study on Vimeo.
will it be colder this item in ran St Martin . 	2		Will it be colder this autumn in Wren, Saint Martin
what is the weather forecast nearby as C. . 	2		What is the weather forecast nearby SC
tell me the closest movie house playing black rage . 	6		Tell me the closest movie house playing Black Rage
is it forecast to be warm and door into non national park . 	2		Is it forecast to be warm in Doi Inthanon National Park?
download the red eagle TV show . 	5		Download The Red Eagle TV show
find a song called magic in the water . 	5		Find a song called Magic in the Water.
tell me the weather forecast for September twenty first twenty thirty in Palau . 	2		Tell me the weather forecast for September 21, 2030 in Palau
show thousand miles movie . 	5		show Thousand Miles movie
show me the movie times at star theaters . 	6		Show me the movie times at Star Theatres
rate the doom stirs four out of six stars . 	4		Rate The Doomsters four out of 6 stars
I want to read the novel love is in control . 	5		I want to read the novel Love Is in Control
I'd like to see the river of Starz TV series . 	5		I'd like to see The River of Stars TV series
book a CO table at windows on the world . 	1		Book a CO table at Windows on the World
book a reservation for restaurant serving burger in Malaysia . 	1		Book a reservation for a restaurant serving burger in Malaysia
play on my own . 	3		Play On My Own
play music by Raheem de von . 	3		Play music by Raheem Devaughn.
play a top track by gentleman she says Shagari Sarma . 	3		Play a top track by Janamanchi Seshadri Sarma
what is the weather forecast for midnight in DC . 	2		What is the weather forecast for Midnight in DC?
book Air restaurant for four on October ninth in Maine . 	1		Book a restaurant for four on october 9 in Maine
what are the weather conditions in no well . 	2		What are the weather conditions in Noel?
is it going to be chilly at nine AM and do a little . 	2		Is it going to be chilly at nine am in Doolittle
book a restaurant for a party of seven in Paraguay on Saturday . 	1		Book a restaurant for a party of 7 in Paraguay on Saturday
I need a reservation for the French laundry in %HESITATION for six . 	1		I need a reservation for The French Laundry in OH for six
rate this book four out of six points . 	4		rate this book four out of 6 points
play the most popular Johnnie Clarke on Deezer . 	3		Play the most popular Johnny Clarke on Deezer.
find me the photograph the late music . 	5		Find me the photograph The Late Music
play disco tango to power walk . 	0		Play Disco Tango to Power Walk
will there be halo around cal phantom bench and national park . 	2		Will there be hail around Khao Phanom Bencha National Park?
play my still got the blues play list . 	3		Play my Still Got the Blues playlist.
play pop music with Grooveshark . 	3		play pop music with Groove Shark
show the philosophy and phenomena logical research saga . 	5		Show the Philosophy and Phenomenological Research saga
will it be hot two seconds from now in neighboring west Clear Creek wilderness . 	2		Will it be hot two seconds from now in neighboring West Clear Creek Wilderness
find a movie house for kick boxer five redemption . 	6		find a movie house for Kickboxer 5 – Redemption
tell me the forecast for elder ten Indiana in nineteen hours . 	2		Tell me the forecast for Elderton, Indiana in 19 hours
add candlelight to my house after work play list . 	0		Add Candlelight to my House Afterwork playlist.
is it chillier in Hong Kong than it is here . 	2		Is it chillier in Hong Kong than it is here
show me the painting live very live in concert . 	5		show me the painting Live – Very Live in Concert
add died in me a month to women of R. and B. playlist . 	0		Add iene miene mutte to Women of R&B playlist
please get me the island show . 	5		Please get me the AiON show.
play Thelma %HESITATION yamas latest concerto . 	3		Play Thelma Aoyama's latest concerto
book a table for jasmine genie and later . 	1		book a table for jasmine, jeannie and leta
I want to hear Sebastian songs from the thirty sign you to . 	3		I want to hear Sebastian's songs from the thirties on Youtube
add gray cloudy lies to the hip hop playlist . 	0		Add Grey Cloudy Lies to the hip hop playlist. 
rate this album two points . 	4		rate this album 2 points
what is the weather forecast for winger . 	2		What is the weather forecast for Winger
I want to hear major Harris songs from the fifties . 	3		I want to hear Major Harris's songs from the fifties
Stacey Watson Adriaan I want to go to the best of hysteria in hello well Minnesota this afternoon . 	1		stacy watson and adriana want to go to the best osteria in Hallowell Minnesota this afternoon
show me a copy of the picture double deal . 	5		Show me a copy of the picture Double Deal.
what is the eleven PM forecast for here in far . 	2		what is the 11 pm forecast for here and far
I give a rating of three to the ultimate resource . 	4		I give a rating of 3 to The Ultimate Resource.
book a restaurant in seven in fort McKinley . 	1		Book a restaurant in seven in Fort McKinley
what is the forecast for one PM in Minnesota . 	2		What is the forecast for 1 PM in Minnesota?
rate the why is sex fun saga two of six . 	4		Rate the Why Is Sex Fun? saga two of 6
book a restaurant in Nebraska on January twenty fifth twenty thirty four for me and my mommy . 	1		Book a restaurant in Nebraska on january 25, 2034 for me and my mommy.
is it human did not say go radio neon . 	2		Is it humid in Otsego Réunion
give two out of six points to current essay . 	4		give 2 out of 6 points to current essay
what animated movies are playing at the closest movie house . 	6		what animated movies are playing at the closest movie house
play me a song by DJ Paul L. stack in nineteen eighty eight on CVO O. Q. . 	3		Play me a song by Dj Paul Elstak in 1988 on Zvooq
book a spot for one at a south American restaurant . 	1		book a spot for 1 at a south american restaurant
find me the when Harry tries to merry photograph . 	5		Find me the When Harry Tries to Marry photograph
rating stars as a six for lord of the shadows which gets a four . 	4		rate in stars as a 6 for Lord of the Shadows which gets a four
play Roberts Stoddard from nineteen eighty eight . 	3		play Robert Stoddard from 1988
add a Tom Thacker tune to my rock classics . 	0		Add a Tom Thacker tune to my rock classics
book a restaurant in El Salvador for ten people . 	1		 Book a restaurant in El Salvador for 10 people.
located cafeteria for two that serves doubled crab . 	1		Locate a cafeteria for two that serves deviled crab
where animated movies does north American cinema's feature . 	6		Where animated movies does North American Cinemas feature
rate this sagas zero out of six . 	4		rate this saga 0 out of 6
what are the movie schedules . 	6		What are the movie schedules
add split the difference to my women's lib playlist . 	0		add Split the Difference to my Women's Lit playlist
give this current now fuller three . 	4		give this current novel a three
what is the forecast for Bonner starting October twenty fourth twenty twenty five for Argentina . 	2		what is the forecast for Bonner starting oct. 24th, 2025 for Argentina
give four star for this album . 	4		give 4 star for this album
find a book called the CIA world Factbook . 	5		Find a book called The CIA World Factbook.
play me a Patrick Kelly ballot . 	3		Play me a Patrick Cowley ballad
can you put consequences on my S. O. S. forty eight twenty sixteen playlist . 	0		Can you put consequences on my SOS 48 2016 playlist
can you put Musiri Subramania IRES song on to the lo fi love soundtrack . 	0		Can you put Musiri Subramania Iyer's song onto the lo-fi love soundtrack?
show force of nature . 	5		Show Force of Nature
play the most popular track from Valerie Alexandrovich can't belive . 	3		Play the most popular track from Valery Alexandrovich Kipelov
play a song from nineteen seventy three . 	3		Play a song from 1973.
what is the forecast for cloudy weather here . 	2		what is the forecast for cloudy weather here
is it supposed to get colder here on phone . 	2		is it supposed to get colder here on 12/28/2019
book an outdoor restaurant . 	1		Book an outdoor restaurant.
play all the way my savior leads me on Spotify . 	3		Play All The Way My Savior Leads Me on Spotify
find the work I looked up . 	5		Find the work I Looked Up
include kind an S. why why in my trap land playlist . 	0		Include Kunnon syy in my Trap Land playlist. 
P. L. pay the top ten track from Asian until Lana on Spotify . 	3		PLpay the top ten track from Asia Nitollano on spotify.
I'd like to get a restaurant booked on March fourteenth in M. D. . 	1		I'd like to get a restaurant booked on mar. fourteenth in MD.
in the lance in one hour from now reserve a table for four . 	1		in Delanson 1 hour from now reserve a table for four
give this chronicle of four out of six . 	4		Give this chronicle a 4 out of 6
play a song from the seventies by pentangular . 	3		Play a song from the seventies by Pepe Aguilar
show creative game fear thy neighbor . 	5		show creative game Fear Thy Neighbor
add a Randy Travis song to deep dark indie folk . 	0		Add a randy travis song to Deep Dark Indie Folk
play me some music by prince all of from the twenty . 	3		Play me some music by Prince Alla from the twenties
will it be windy at seven AM in dong vo being national protected area . 	2		Will it be windy at 7 AM in Dong Phou Vieng National Protected Area
reserve a table for Theresa and Eleanor at a fast food joint which serves fish and chips . 	1		Reserve a table for teresa and elnora at a fast food joint which serves fish and chips
rate the current book one of six points . 	4		Rate the current book one of 6 points
play a ballad by %HESITATION and palette from the seventies on slacker . 	3		Play a ballad by Owen Pallett from the seventies on Slacker.
add lost some breeze Callie entities volume three new Congo square demy disconsolate infinito playlist . 	0		Add Los Hombres Calientes Volume 3 New Congo Square to my descanso infinito playlist. 
add to end of my is it new wave . 	0		Add tune to my Is It New Wave
is it forecast to be cold in Wisconsin . 	2		Is it forecast to be cold in Wisconsin?
play a chant by marina there Roenicke now . 	3		play a chant by Marina Verenikina
I want to book a nose area for nine in gap bone that service donuts . 	1		I want to book an osteria for 9 in Gabon that serves donuts
show movie times for AMC theatres . 	6		show movie times for AMC Theatres
play any song from the eighties . 	3		Play any song from the eighties
I want to add an album two marines endorphin rush playlist . 	0		I want to add an album to noreen's endorphin rush playlist. 
where is the cycle playing . 	6		where is The Cycle playing
add a track to my dinner play list . 	0		Add a track to my dinner playlist
play the best chant of nineteen seventy five . 	3		Play the best chant of 1975
add saxophone so primacy to affiliates calm before the storm playlist . 	0		add saxophone supremacy to ofelia's calm before the storm playlist
add another artist of the spotlight on country twenty sixteen playlist . 	0		Add another artist to the Spotlight on Country 2016 playlist. 
find movie schedules for Loews cineplex . 	6		find movie schedules for Loews Cineplex
I'd like to eat lucky fast food with a party of two . 	1		I'd like to eat souvlaki fast food with a party of two
play the greatest James York stints song . 	3		play the greatest james yorkston song
show the creativity of where what when . 	5		show the creativity of Where What When
what time is southern theatres showing Ukraine is not a brothel . 	6		What time is Southern Theatres showing Ukraine Is Not a Brothel?
please put another tune into the laundry playlist . 	0		Please put another tune into the laundry playlist. 
rate this chronicle and three . 	4		Rate this chronicle a 3
I want to add lady Majorie to my playlist located sway in a New York . 	0		I want to add lady maisry to my playlist lo que suena new york
can the artist big mama Thornton be put on to my tribe bajo relax play list . 	0		Can the artist big mama thornton be put onto my Trabajo Relax playlist?
will it be colder here one minute from now . 	2		Will it be colder here one minute from now
please book a restaurant room which serves hang town Friday Asian jag wall . 	1		Please book a restaurant room which serves hangtown fry dish in Jagual 
show me the schedule of films in the neighborhood . 	6		show me the schedule of films in the neighbourhood
play my exit does Espana playlist . 	3		Play my Éxitos España playlist
what time can I see Mohave phone booth . 	6		what time can i see Mojave Phone Booth
will it rain today in Circleville . 	2		will it rain today in Circleville
I need to find the creative work prints hours . 	5		I need to find the creative work Prince Hours
at the artist of the Latin jazz play list . 	0		Add the artist to the Latin Jazz playlist.
when is our story showing next at north American cinemas . 	6		when is Our Story showing next at North American Cinemas
add this track to my dinner time acoustic playlist . 	0		add this track to my Dinnertime Acoustics playist
I give a rating of four to this textbook . 	4		I give a rating of four to this textbook.
add songs a nineties hip hop of artist . 	0		add songs in 90's hip hop of artist
play some all Cameron music . 	3		play some Alte Kameraden music
find endless horizons . 	6		find Endless Horizons
show me the nearest movie house showing he won a ranch . 	6		Show me the nearest movie house showing He Won a Ranch
play Christina Milian latest music . 	3		play Christina Milian latest music
I would rate the spoilers zero stars . 	4		I would rate The Spoiler 0 stars
what times will animated movies be showing nearby . 	6		What times will animated movies be showing nearby?
find a soundtrack for lords of the rising sun . 	5		find a soundtrack for Lords of the Rising Sun
add to Marianne faithful to June's Hillary Clinton's women's history month playlist . 	0		Add Marianne Faithfull to june's Hillary Clinton's Women's History Month Playlist.
make a table reservation at the top rated brasserie in cotton center . 	1		make a table reservation at the top-rated brasserie in Cotton Center
will there be a blizzard next Friday close in TN . 	2		Will there be a blizzard next friday close in TN?
add are you still into it to the under the service playlist . 	0		Add r u still in 2 it to the under the surface playlist
will it be foggy in one hour and one minute from now in okay . 	2		Will it be foggy in 1 hour and 1 minute from now in OK
at my old Kentucky home to fresh finds fire emoji . 	0		add my old kentucky home to Fresh Finds Fire Emoji
will it be colder in Winnebago . 	2		Will it be colder in Winnebago
I want to eat out of pickled cucumber brasserie in twelve months . 	1		I want to eat at a pickled cucumber brasserie in 12 months
books signed for one at restaurant with wifi . 	1		book sot for one at restaurant with wifi
another girl another planet gets only one of a possible six rating . 	4		Another Girl, Another Planet gets only one of a possiable 6 rating
add a tune to the calm vibes playlist . 	0		Add a tune to the Calm Vibes playlist.
will there be snow fall far away from Robinson forest . 	2		Will there be snowfall faraway from Robinson Forest
what's the weather in swift river reservation . 	2		What's the weather in Swift River Reservation
read the book the world is full of divorced women two out of six stars . 	4		rate the book The World Is Full of Divorced Women 2 out of 6 stars
what time is the dungeon master playing AT AMC theaters . 	6		what time is The Dungeonmaster playing at AMC Theaters
movie schedules at AMC theatres . 	6		movie schedules at AMC Theaters
where the house made playing and when . 	6		Where the The Housemaid playing and when
please look up the lamentable journey of Omaha Bigelow into the impenetrable low side a jungle television show . 	5		Please look up The Lamentable Journey of Omaha Bigelow into the Impenetrable Loisaida Jungle television show.
where can I see the movie across the line the exodus of Charlie right . 	5		Where can I see the movie Across the Line: The Exodus of Charlie Wright?
book at a restaurant for me Valerie and Caroline in fifty six weeks and soldier pond . 	1		book a restaurant for me, valarie and caroline in 56 weeks  in Soldier Pond
find the schedule for when Lucy springs now at a movie theater . 	6		Find the schedule for Wenn Lucy springt now at a movie theatre.
add a bill DC track to the connects Jana's playlist . 	0		Add a bill deasy track to the conexiones playlist. 
add cliffs of doing in in play list low case when a Los Angeles . 	0		add cliffs of dooneen in playlist Lo Que Suena Los Angeles
read this essay two out of six stars . 	4		Rate this essay 2 out of 6 stars
what films are playing at Pacific theatres . 	6		What films are playing at Pacific Theatres
look for the editor and publisher TV series . 	5		Look for the Editor & Publisher TV series
is cloudy and Lynn court . 	2		Is cloudy in Lyncourt?
find movie schedules at IMAX corporation . 	6		Find movie schedules at IMAX Corporation
will it be chillier in Suwanee . 	2		Will it be chillier in Suwannee
are there any movies playing around here . 	6		are there any movies playing around here
find a novel called a perfect day . 	5		Find a novel called A Perfect Day.
find PlayStation one fangs IG a song . 	5		find PlayStation官方杂志, a song
is it hot in wind ridge gone . 	2		Is it hot in Wind Ridge Guam
find the magical world of Roger Whittaker . 	5		find The Magical World of Roger Whittaker
play socialism is good by Atari a bokken on Spotify . 	3		Play Socialism Is Good by terje bakken on Spotify.
rate this book is zero . 	4		Rate this book a zero
find loved ones for me . 	5		find Loved Ones for me
add the entity poor owner Kobe's that to my plant list forever alone . 	0		Add the entity Por una cabeza to my playlist Forever Alone
find films in twelve hours at the nearest movie theater . 	6		find films in 12 hours at the nearest movie theatre
play lily rose merry and the Jack of hearts by crisscrossed . 	3		play Lily, Rosemary And The Jack Of Hearts by Chris Goss
find movie schedule for animated movies in the area . 	6		Find movie schedule for animated movies in the area
show Texas review of entertainment and sports law creative song . 	5		show Texas Review of Entertainment & Sports Law creative song
can you get me a table at a chicken and waffles joint in New Mexico . 	1		Can you get me a table at a chicken and waffles joint in New Mexico
rate this chronicle three of six stars . 	4		Rate this chronicle three of 6 stars
add a Kiley dean tune to my jazz for loving couples playlist . 	0		Add a kiley dean tune to my jazz for loving couples playlist 
player twenty fourteen theme from Greg PA Tello . 	3		Play a 2014 theme from Greg Pattillo
play some proposals from two thousand three on you to . 	3		play some papoose from 2003 on youtube
list movie schedules . 	6		List movie schedules
play the music track of nineteen ninety eight . 	3		play the music track of 1998
find me recorder and ran still . 	5		Find me Recorder and Randsell
find cluster computing game . 	5		find Cluster Computing, a game
rate this book titled the clue in the old album one out of six stars . 	4		rate this book titled The Clue in the Old Album one out of 6 stars
read this essay four of six stars . 	4		Rate this essay 4 of 6 stars
can I get the movie times for films in the neighborhood . 	6		Can I get the movie times for films in the neighborhood?
rate my current textbook four out of six . 	4		Rate my current textbook four out of 6
this current essay deserves zero stars . 	4		This current essay deserves 0 stars
rate six months in Mexico one out of six . 	4		rate Six Months in Mexico 1 out of 6
what time is the writers of the whistling skull playing it Magic Johnson theatres . 	6		What time is The Riders of the Whistling Skull playing at Magic Johnson Theatres
book in Vermont at the maisonette . 	1		book in Vermont at The Maisonette
play jazz music by CVO oqueue . 	3		Play jazz music by Zvooq
in Hawaii will it be warmer at three AM . 	2		In Hawaii will it be warmer at 3 am
what is the weather for cormorant me . 	2		What is the weather for Cormorant, ME
add into the eternally to play lists lazy chill afternoon . 	0		Add entity eternally to playlist Lazy Chill Afternoon
what movies are playing nearby . 	6		What movies are playing nearby?
please but Lindsey Stoppard into my south by southwest fresh playlist . 	0		please put Linzi Stoppard into my sxsw fresh playlist
will it be chilly in liberty city Bhutan . 	2		Will it be chilly in Liberty City Bhutan?
play the Ashley Tisdale discography TV show . 	5		play the Ashley Tisdale discography TV show
add the tune to my jazz vibes playlist . 	0		add the tune to my jazz vibes playlist
play me a popular Ronnie wood soundtrack . 	3		Play me a popular Ronnie Wood soundtrack
at the artist's Joe Q. Janda funky jams . 	0		add the artist cho kyu hyun to Funky Jams
I'd like to book the best restaurant in is . 	1		I'd like to book the best restaurant in AS.
play to gather by jade Puget . 	3		Play 2gether by Jade Puget
what is the trailer for feel the passion . 	5		What is the trailer for Feel the Passion.
play the most popular Cody songs on Pandora . 	3		Play the most popular Coti songs on Pandora
add hold tight to my throwback party . 	0		add hold tight to my throwback party
will it be warm it ten day elephant park on San Jacinto day . 	2		Will it be warm at Tembe Elephant Park on san jacinto day
what theatre is showing from Paris with love and when . 	6		What theater is showing From Paris with Love and when?
I'd like to see the trailer for history and theory . 	5		I'd like to see the trailer for History and Theory
where can I find the movie schedules . 	6		Where can I find the movie schedules?
find join the dots B. sides and rarities . 	5		find Join the Dots: B-sides and Rarities
I am giving this current novel one out of six stars . 	4		I am giving this current novel 1 out of 6 stars
we'll rainfall continue here tomorrow . 	2		Will rainfall continue here tomorrow?
find movie schedules for AMC theatres . 	6		find movie schedules for AMC Theaters
play a new song form the eighties . 	3		Play a new song form the eighties
what's the weather like in Wyandotte Netherlands Antilles . 	2		What's the weather like in Wyandotte Netherlands Antilles
give me the movie times . 	6		give me the movie times
find the movie times for nearby films . 	6		Find the movie times for nearby films.
what will the weather be in four weeks around stinky devem Arafat has strict nature reserve . 	2		what will the weather be in four weeks around Tsingy de Bemaraha Strict Nature Reserve?
what will the weather be one hour from now in this . 	2		What will the weather be one hour from now in AS?
play Dick marks . 	3		play Dick Marx
what is the forecast for oriented for hotter weather . 	2		what is the forecast for Orienta for hotter weather
play the track are you professional by Roberto Carlos Braga . 	3		Play the track R U Professional by Roberto Carlos Braga
distraction go on my evening chill playlist . 	0		this track should go on my evening chill playlist
I'm looking for the last track by Faye you Ching from the forties . 	3		I'm looking for the last track by Fei Yu Ching from the fourties
"I'd like to book at a place and are looking for an oyster bar that is indoor and can accommodate a party of eight that is also within 
walking distance . "	1		I'd like to book at a place in AR, looking for an oyster bar that is indoor and can accommodate a party of eight that is also within walking distance.
show me the best of volume one TV series . 	5		show me The Best Of: Volume 1 TV series
where will the blonde from Peking be playing . 	6		Where will The Blonde from Peking be playing
