sentence	label	missing	target
i need a reservation for the berghoff in jamaica in eighteen seconds. 	1		I need a reservation for The Berghoff in Jamaica in 18 seconds
i'm back up. 	5		Find Ek Boond Ishq.
play some music. 	3		Play some music by Mutlu
show creativity of accident analysis and prevention. 	5		show creativity of Accident Analysis & Prevention
make it for free on facebook. 	4		Rate The Philosophic Thought of Ayn Rand three of 6 stars
i need to book a table in micronesia for tia madeline and estela. 	1		I need to book a table at a bar in Micronesia for tia, madeline and estela
play the video game the wild geese. 	5		Where do I play the video game The Wild Geese?
find resurrection of evil. 	5		Find Resurrection of Evil.
i got to see a lot of texts. 	4		this horrible essay gets zero out of 6 stars
show me you email. 	5		Show me KurdishMedia.com
how can i find the right fit barbecue tonight. 	1		book a highly rated bar in Burkina for georgia and I
when is twentynine palms playing at plitt theatres. 	6		When is Twentynine Palms playing at Plitt Theatres?
yo on. 	3		play a new soundtrack by Benjamin Darvill on Groove Shark
book a restaurant for this autumn in illinois. 	1		Need book a restaurant for this Autumn in Illinois
roku open house to my funk playlist. 	0		Add Rattus at the Roundhouse to my funk playlist.
let me know what animated movies playing around here. 	6		Let me know what animated movies are playing around here.
rate the current volume. 	4		rate the current chronicle series 4 out of 6 points
play me a nineteen fifty seven. 	3		Play me a 1957 ep
what's the forecast for little silver. 	2		What's the forecast for Little Silver
i'm moving to five. 	4		rate the book A Girl, a Man, and a River a five
find the american journal of sports medicine picture. 	5		Find the American Journal of Sports Medicine picture
what animated movies are playing lights out. 	6		What animated movies are playing nearby right now?
i mexico. 	5		Find Stays in Mexico.
go to last track from the edge to my funk soul disco playlist. 	0		Put this track from The Edge on my funk soul disco playlist
play something i can use it. 	3		Play some psychadelic music.
i want to playlist. 	0		add the artist to my indietronic playlist
please look up two more years soundtrack. 	5		Please look up Two More Years soundtrack.
tell me the weather forecast for france. 	2		Tell me the weather forecast for France
book me a reservation for a highly rated company info on tesla deal. 	1		book me a reservation at a highly rated tavern in Hornersville
what is the forecast for freezing weather here. 	2		what is the forecast for freezing weather here
i'm freaking out that i will it will be. 	6		find Regal Entertainment Group animated movies
play the video game the sparrow. 	5		play the video game The Sparrow
i'd like a table for six weeks. 	1		I'd like a table for six in nine weeks at a restaurant in Tokelau
is that ralph lauren. 	5		find the book The Crowd Roars
what is the weather looking like in the. 	2		What is the weather looking like in Prosser on feb. the 18th?
robyn hitchcock to my romantic evening playlist. 	0		add robyn hitchcock to my romantic evening playlist
i am schedule for the nightmare six hours from now. 	6		Find the schedule for The Nightmare six hours from now at the nearest cinema.
is there a mascot. 	5		Find The Best Man Holiday saga
book a spot for nine at a top-rated brasserie that has swiss within the same area of new york. 	1		book a spot for nine at a top-rated brasserie that has swiss within the same area of New York
please i'd love to go to dr. 	5		Please find the novel, Good Doctor
play some music from victor charlie. 	3		Play some music from Victor Kunonga.
add this song to my playlist named britpop etc. 	0		add this song to my playlist named Britpop, etc
i want to receive marcus corporation can you show me movie times. 	6		I want to see The Happy Thieves at Marcus Corporation, can you show me movie times.
show creativity cum on feel the lights in the video game. 	5		show creativity Cum On Feel the Noize the video game
add song to my underground hits. 	0		Add song to my underground hits
will it be foggy tonight. 	2		Will it be stormy in MA
give hornblower in the west indies oil. 	4		Give Hornblower in the West Indies 0 / 6 points
please look for catch a falling star. 	5		Please look for Catch a Falling Star
tell me the weather forecast for molino washington. 	2		Tell me the weather forecast for Molino, Washington
play it. 	3		Play nineties
book a cab i feel cold and walk onto my verano playlist. 	0		put take up thy stethoscope and walk onto my verano playlist
what is the expected weather temperate here in one month. 	2		Is the expected weather temperate here in 1 month
i need yo on. 	1		I need to book a table at a place around here in PA for a party of two
play some music from two hundred sixty do produto. 	3		Play some music from 1962 from Adeyto
paul franklin to my the bachelor party. 	0		add Paul Franklin to my The Bachelor Party
writing for them this fall out of six. 	4		my rating for Dilvish, the Damned is 4 out of 6
play my playlist TGIF on itunes. 	3		Play my playlist TGIF on itunes
what is the forecast for eleven thousand thirty five. 	2		What is the forecast for DE on 9/11/2035
one points for victory for us is to see you. 	4		1 points for Victory for Us Is to See You Suffer
forecast for rockton. 	2		Forecast for Econfina
look for the nightmare on providence street saga. 	5		Look for the Nightmare on Providence Street saga
play the soft parade. 	3		Play The Soft Parade.
what animated movies are cool. 	6		What animated movies are in the neighbourhood 
what is the overcast forecast for torrey pines state beach. 	2		what is the overcast forecast for Torrey Pines State Beach
is that movie schedule for great escape theatres. 	6		Find the movie schedule for Great Escape Theatres.
find reproductions of the human league. 	5		find Reproductions: Songs of The Human League
show can you afford it. 	5		show schedule for Cin cin
book a table for eight at a pub in north carolina. 	1		Book a table for 8 at a pub in North Carolina
put horace silver and the jazz messengers on my running to rock one hundred seventy one hundred BPM playlist. 	0		Put horace silver and the jazz messengers on my running to rock 170 to 190 bpm playlist
can you get me seating for the info. 	1		Can you get me seating for a party of 4
is it freezing close to DC. 	2		Is it freezing close to DC?
what's the weather like in broke. 	2		What's the weather like in Groesbeck
where is the closest movie theatre playing yo robot. 	6		Where is the closest movie theatre playing Yo, robot
can you help me find a picture you'd a fall. 	5		Can you help me find a picture called Olympia 1974?
what is the ten pm forecast for sweet springs wyoming. 	2		what is the 10 pm forecast for Sweet Springs Wyoming
what time are films showing in the neighborhood. 	6		What time are films showing in the neighborhood
another song to the country playlist. 	0		Add another song to the country playlist. 
i like it. 	0		Add Gary Valenciano to the power gaming playlist. 
will it be freezing can you turn twenty three. 	2		Will it be sunny in Spain on 3/26/2023?
ultimate white cube in place for five at a top-rated bakery. 	1		book midday at a faraway cuban place for five at a top-rated bakery in Grainola
i need a restaurant that can accommodate a party. 	1		I need a restaurant that can accommodate a party of ten in Avant.
where can i find a photograph of it. 	5		Where can I find a photograph of The Lieutenant of Inishmore?
rejection. 	5		find Projections, an album
play deezer form two thousand ten could a. 	3		play Deezer form 2010 tune by Dave Grohl
play the instrumental study on vimeo. 	3		Play the Instrumental Study on Vimeo.
will it be colder in the market. 	2		Will it be colder this autumn in Wren, Saint Martin
what is the weather forecast is. 	2		What is the weather forecast nearby SC
tell me the closest movie house playing black rage. 	6		Tell me the closest movie house playing Black Rage
is it forecast to be warm in the nationaal park. 	2		Is it forecast to be warm in Doi Inthanon National Park?
download the red eagle TV show. 	5		Download The Red Eagle TV show
i woke up. 	5		Find a song called Magic in the Water.
tell me the weather forecast for september twenty one two thousand thirteen. 	2		Tell me the weather forecast for September 21, 2030 in Palau
show thousand miles movie. 	5		show Thousand Miles movie
show me the movie times at star theatres. 	6		Show me the movie times at Star Theatres
rate a demon stressful. 	4		Rate The Doomsters four out of 6 stars
want to read the novel love is in control. 	5		I want to read the novel Love Is in Control
i'd like to see everybody the area. 	5		I'd like to see The River of Stars TV series
yeah okay well. 	1		Book a CO table at Windows on the World
book a reservation for a restaurant serving burger in malaysia. 	1		Book a reservation for a restaurant serving burger in Malaysia
upload. 	3		Play On My Own
play music by raheem the volume. 	3		Play music by Raheem Devaughn.
trabajo aquí. 	3		Play a top track by Janamanchi Seshadri Sarma
what is the weather forecast for midnight in DC. 	2		What is the weather forecast for Midnight in DC?
book a restaurant for four on october nine in maine. 	1		Book a restaurant for four on october 9 in Maine
what are the weather conditions in noel. 	2		What are the weather conditions in Noel?
is it going to be doing. 	2		Is it going to be chilly at nine am in Doolittle
book me a. 	1		Book a restaurant for a party of 7 in Paraguay on Saturday
i need a reservation for the french laundry. 	1		I need a reservation for The French Laundry in OH for six
rate this book four out of six. 	4		rate this book four out of 6 points
play the most popular blogs. 	3		Play the most popular Johnny Clarke on Deezer.
find me the photograph the late music. 	5		Find me the photograph The Late Music
play disco tango to power walk. 	0		Play Disco Tango to Power Walk
yo on. 	2		Will there be hail around Khao Phanom Bencha National Park?
play my still got the blues playlist. 	3		Play my Still Got the Blues playlist.
play pop music with groove shark. 	3		play pop music with Groove Shark
show the philosophy and i'm feeling good. 	5		Show the Philosophy and Phenomenological Research saga
will it be hot two seconds from now in neighboring west clear creek wilderness. 	2		Will it be hot two seconds from now in neighboring West Clear Creek Wilderness
find a movie house for kickboxer five redemption. 	6		find a movie house for Kickboxer 5 – Redemption
tell me the forecast for the next hour. 	2		Tell me the forecast for Elderton, Indiana in 19 hours
add candlelight to my house afterwork playlist. 	0		Add Candlelight to my House Afterwork playlist.
it didn't come here. 	2		Is it chillier in Hong Kong than it is here
show me the painting live very live in concert. 	5		show me the painting Live – Very Live in Concert
who did bobby playlist. 	0		Add iene miene mutte to Women of R&B playlist
please get me the info. 	5		Please get me the AiON show.
play cat photo. 	3		Play Thelma Aoyama's latest concerto
book a table for jasmine jeannie and leta. 	1		book a table for jasmine, jeannie and leta
yo are you. 	3		I want to hear Sebastian's songs from the thirties on Youtube
grey cloudy lies to the hip hop playlist. 	0		Add Grey Cloudy Lies to the hip hop playlist. 
rate this album two points. 	4		rate this album 2 points
what is the weather forecast for winger. 	2		What is the weather forecast for Winger
want to hear major harris's songs from the fifties. 	3		I want to hear Major Harris's songs from the fifties
what time does ba. 	1		stacy watson and adriana want to go to the best osteria in Hallowell Minnesota this afternoon
show me a copy of the picture double deal. 	5		Show me a copy of the picture Double Deal.
what is the eleven pm forecast for here. 	2		what is the 11 pm forecast for here and far
give me a rating of three to the ultimate resource. 	4		I give a rating of 3 to The Ultimate Resource.
book a restaurant in fort mckinley. 	1		Book a restaurant in seven in Fort McKinley
what is the forecast for one PM in minnesota. 	2		What is the forecast for 1 PM in Minnesota?
why is it. 	4		Rate the Why Is Sex Fun? saga two of 6
book a restaurant in nebraska on january twenty five two thousand thirty four for me and my mommy. 	1		Book a restaurant in Nebraska on january 25, 2034 for me and my mommy.
you didn't do you do. 	2		Is it humid in Otsego Réunion
give two out of six. 	4		give 2 out of 6 points to current essay
what animated movies are playing at the closest movie house. 	6		what animated movies are playing at the closest movie house
play me a song by dj paul could eight. 	3		Play me a song by Dj Paul Elstak in 1988 on Zvooq
book a spot for american restaurant. 	1		book a spot for 1 at a south american restaurant
find me the when harry tries to marry photograph. 	5		Find me the When Harry Tries to Marry photograph
latest commits for switch. 	4		rate in stars as a 6 for Lord of the Shadows which gets a four
play a. 	3		play Robert Stoddard from 1988
what u like. 	0		Add a Tom Thacker tune to my rock classics
how many people. 	1		 Book a restaurant in El Salvador for 10 people.
locate a cafeteria for rob. 	1		Locate a cafeteria for two that serves deviled crab
i believe in american cinemas feature. 	6		Where animated movies does North American Cinemas feature
rate this saga zero out of six. 	4		rate this saga 0 out of 6
what are the movie schedules. 	6		What are the movie schedules
what's the difference to my women's lit playlist. 	0		add Split the Difference to my Women's Lit playlist
give this current novel three. 	4		give this current novel a three
what is the forecast for august the twenty-fourth two thousand twenty five four qt. 	2		what is the forecast for Bonner starting oct. 24th, 2025 for Argentina
give laptop for it. 	4		give 4 star for this album
i'm not seeing well. 	5		Find a book called The CIA World Factbook.
play me a patrick kelly butler. 	3		Play me a Patrick Cowley ballad
can you put consequences on my SOS forty eight two thousand sixteen playlist. 	0		Can you put consequences on my SOS 48 2016 playlist
can you open up a. 	0		Can you put Musiri Subramania Iyer's song onto the lo-fi love soundtrack?
show force of nature. 	5		Show Force of Nature
play the most popular track from valery a. 	3		Play the most popular track from Valery Alexandrovich Kipelov
yo are you free. 	3		Play a song from 1973.
what is the forecast for cloudy weather here. 	2		what is the forecast for cloudy weather here
is it supposed to be. 	2		is it supposed to get colder here on 12/28/2019
what can you. 	1		Book an outdoor restaurant.
what would a party. 	3		Play All The Way My Savior Leads Me on Spotify
i will be out. 	5		Find the work I Looked Up
how many blue playlist. 	0		Include Kunnon syy in my Trap Land playlist. 
deactivate the top ten track from asia. 	3		PLpay the top ten track from Asia Nitollano on spotify.
i'd like to book thomas. 	1		I'd like to get a restaurant booked on mar. fourteenth in MD.
yo are you okay. 	1		in Delanson 1 hour from now reserve a table for four
give this chronicle a four out of six. 	4		Give this chronicle a 4 out of 6
yo on. 	3		Play a song from the seventies by Pepe Aguilar
show creative game fear thy neighbor. 	5		show creative game Fear Thy Neighbor
ruby in the world. 	0		Add a randy travis song to Deep Dark Indie Folk
play me some music by prince alla from the twenties. 	3		Play me some music by Prince Alla from the twenties
will it be windy a. 	2		Will it be windy at 7 AM in Dong Phou Vieng National Protected Area
set up a table for teresa and which i'm good. 	1		Reserve a table for teresa and elnora at a fast food joint which serves fish and chips
rate the current book one of six. 	4		Rate the current book one of 6 points
yo on. 	3		Play a ballad by Owen Pallett from the seventies on Slacker.
los hombres calientes volume three new congo square to my playlist. 	0		Add Los Hombres Calientes Volume 3 New Congo Square to my descanso infinito playlist. 
i want you to new wave. 	0		Add tune to my Is It New Wave
is it forecast to be cold in wisconsin. 	2		Is it forecast to be cold in Wisconsin?
switch on the everything. 	3		play a chant by Marina Verenikina
want to book an osteria for nine in space. 	1		I want to book an osteria for 9 in Gabon that serves donuts
show movie times for AMC theatres. 	6		show movie times for AMC Theatres
i'm from the IRS. 	3		Play any song from the eighties
yo on russia. 	0		I want to add an album to noreen's endorphin rush playlist. 
where is the cycle playing. 	6		where is The Cycle playing
dinner playlist. 	0		Add a track to my dinner playlist
play a. 	3		Play the best chant of 1975
set the alarm before the storm playlist. 	0		add saxophone supremacy to ofelia's calm before the storm playlist
what country do thousand and sixteen playlist. 	0		Add another artist to the Spotlight on Country 2016 playlist. 
find movie schedules for loews cineplex. 	6		find movie schedules for Loews Cineplex
i'd like to do with you. 	1		I'd like to eat souvlaki fast food with a party of two
play the greatest james your friend. 	3		play the greatest james yorkston song
show the creativity of where what when. 	5		show the creativity of Where What When
what time is southern theatres showing ukraine is not a brothel. 	6		What time is Southern Theatres showing Ukraine Is Not a Brothel?
please put another tune into the laundry playlist. 	0		Please put another tune into the laundry playlist. 
rate this chronicle a three. 	4		Rate this chronicle a 3
what would a new york. 	0		I want to add lady maisry to my playlist lo que suena new york
can the artist big mama thornton be put onto my trabajo relax playlist. 	0		Can the artist big mama thornton be put onto my Trabajo Relax playlist?
will it be colder one minute from now. 	2		Will it be colder here one minute from now
please book a restaurant room which serves burrito the world. 	1		Please book a restaurant room which serves hangtown fry dish in Jagual 
show me the schedule of films in the neighborhood. 	6		show me the schedule of films in the neighbourhood
play my éxitos playlist. 	3		Play my Éxitos España playlist
what time can i see mojave phone booth. 	6		what time can i see Mojave Phone Booth
will it rain today. 	2		will it rain today in Circleville
i need to find the creative work prince hours. 	5		I need to find the creative work Prince Hours
display. 	0		Add the artist to the Latin Jazz playlist.
when is the next american cinemas. 	6		when is Our Story showing next at North American Cinemas
add this track to my dinnertime acoustics playist. 	0		add this track to my Dinnertime Acoustics playist
give me a rating of four to this textbook. 	4		I give a rating of four to this textbook.
what's on fox. 	0		add songs in 90's hip hop of artist
play some alte you. 	3		play some Alte Kameraden music
find endless horizons. 	6		find Endless Horizons
show me the nearest movie house showing he won a ranch. 	6		Show me the nearest movie house showing He Won a Ranch
play christina milian latest music. 	3		play Christina Milian latest music
will try to the oil and salt. 	4		I would rate The Spoiler 0 stars
what time will you be showing nearby. 	6		What times will animated movies be showing nearby?
find a soundtrack for lords of the rising sun. 	5		find a soundtrack for Lords of the Rising Sun
marianne faithfull to june's hillary clinton's women's history month playlist. 	0		Add Marianne Faithfull to june's Hillary Clinton's Women's History Month Playlist.
make a reservation at the top-rated brasserie in cotton center. 	1		make a table reservation at the top-rated brasserie in Cotton Center
will there be a blizzard next friday close in TN. 	2		Will there be a blizzard next friday close in TN?
you feeling ok. 	0		Add r u still in 2 it to the under the surface playlist
will it be foggy in one hour and one minute from now in OK. 	2		Will it be foggy in 1 hour and 1 minute from now in OK
i want kentucky from fresh finds fire emoji. 	0		add my old kentucky home to Fresh Finds Fire Emoji
will it be colder in winnebago. 	2		Will it be colder in Winnebago
want to eat cucumber brasserie in twelve months. 	1		I want to eat at a pickled cucumber brasserie in 12 months
wanna drink beer with wifi. 	1		book sot for one at restaurant with wifi
girl another planet gets only one of the ratings. 	4		Another Girl, Another Planet gets only one of a possiable 6 rating
i'd like you to find this playlist. 	0		Add a tune to the Calm Vibes playlist.
will there be snowfall faraway from robinson forest. 	2		Will there be snowfall faraway from Robinson Forest
what's the weather in swift river reservation. 	2		What's the weather in Swift River Reservation
rate the book the world is full of divorced women two out of six stars. 	4		rate the book The World Is Full of Divorced Women 2 out of 6 stars
what time is it in germany. 	6		what time is The Dungeonmaster playing at AMC Theaters
movie schedule at b b theatres. 	6		movie schedules at AMC Theaters
weather the housemaid playing and when. 	6		Where the The Housemaid playing and when
please look up the lamentable journey a. 	5		Please look up The Lamentable Journey of Omaha Bigelow into the Impenetrable Loisaida Jungle television show.
where can i see the movie across the line i just tried. 	5		Where can I see the movie Across the Line: The Exodus of Charlie Wright?
book a restaurant for me valarie and caroline in fifty six weeks in libby. 	1		book a restaurant for me, valarie and caroline in 56 weeks  in Soldier Pond
i am schedule for wenn lucy springt now at a movie. 	6		Find the schedule for Wenn Lucy springt now at a movie theatre.
the track to the conexiones playlist. 	0		Add a bill deasy track to the conexiones playlist. 
google. 	0		add cliffs of dooneen in playlist Lo Que Suena Los Angeles
i want to talk. 	4		Rate this essay 2 out of 6 stars
what films are playing at pacific theatres. 	6		What films are playing at Pacific Theatres
look for the public via red. 	5		Look for the Editor & Publisher TV series
lol. 	2		Is cloudy in Lyncourt?
i will be a. 	6		Find movie schedules at IMAX Corporation
will it be chilly in dew DE. 	2		Will it be chillier in Suwannee
how many movies playing around here. 	6		are there any movies playing around here
i'm not available tonight. 	5		Find a novel called A Perfect Day.
i would a muslim. 	5		find PlayStation官方杂志, a song
is it hot in wind ridge guam. 	2		Is it hot in Wind Ridge Guam
i get why okay. 	5		find The Magical World of Roger Whittaker
play socialism is good afternoon. 	3		Play Socialism Is Good by terje bakken on Spotify.
will company about. 	4		Rate this book a zero
find loved ones for me. 	5		find Loved Ones for me
what's the value for gap. 	0		Add the entity Por una cabeza to my playlist Forever Alone
i am feeling well i want to the nearest movie theatre. 	6		find films in 12 hours at the nearest movie theatre
review result. 	3		play Lily, Rosemary And The Jack Of Hearts by Chris Goss
find movie schedule for animated movies in the area. 	6		Find movie schedule for animated movies in the area
show texas review of entertainment and sports law creative song. 	5		show Texas Review of Entertainment & Sports Law creative song
can you get me a table at a chicken and waffles joint in new mexico. 	1		Can you get me a table at a chicken and waffles joint in New Mexico
rate this chronicle three of six stars. 	4		Rate this chronicle three of 6 stars
yo on. 	0		Add a kiley dean tune to my jazz for loving couples playlist 
do thousand fourteen theme from greg. 	3		Play a 2014 theme from Greg Pattillo
play some pop music from two thousand ten three on you. 	3		play some papoose from 2003 on youtube
list movie schedules. 	6		List movie schedules
can you get me a. 	3		play the music track of 1998
find me recorder and running so. 	5		Find me Recorder and Randsell
i love you think i'm okay. 	5		find Cluster Computing, a game
rate this book titled the clue in the old album one out of six stars. 	4		rate this book titled The Clue in the Old Album one out of 6 stars
iphone six. 	4		Rate this essay 4 of 6 stars
can i get the movie times for films in the neighborhood. 	6		Can I get the movie times for films in the neighborhood?
rate my current textbook four out of six. 	4		Rate my current textbook four out of 6
yo on. 	4		This current essay deserves 0 stars
rate six months in mexico one out of six. 	4		rate Six Months in Mexico 1 out of 6
what time is the riders of the whistling skull playing at magic johnson theatres. 	6		What time is The Riders of the Whistling Skull playing at Magic Johnson Theatres
okay. 	1		book in Vermont at The Maisonette
play jazz music by zvooq. 	3		Play jazz music by Zvooq
what will the weather be in. 	2		In Hawaii will it be warmer at 3 am
what is the weather for me. 	2		What is the weather for Cormorant, ME
open youtube. 	0		Add entity eternally to playlist Lazy Chill Afternoon
what movies are playing nearby. 	6		What movies are playing nearby?
please put linzi stoppard into my start up. 	0		please put Linzi Stoppard into my sxsw fresh playlist
will it be chilly in liberty city bhutan. 	2		Will it be chilly in Liberty City Bhutan?
play sleep repeat TV show. 	5		play the Ashley Tisdale discography TV show
could you just focus playlist. 	0		add the tune to my jazz vibes playlist
play me a popular ronnie wood soundtrack. 	3		Play me a popular Ronnie Wood soundtrack
yo on. 	0		add the artist cho kyu hyun to Funky Jams
i'd like to book the best restaurant. 	1		I'd like to book the best restaurant in AS.
getting you get. 	3		Play 2gether by Jade Puget
what is the trailer for feel the passion. 	5		What is the trailer for Feel the Passion.
play the most popular me a. 	3		Play the most popular Coti songs on Pandora
i will tell my friends. 	0		add hold tight to my throwback party
will it be warm and beautiful. 	2		Will it be warm at Tembe Elephant Park on san jacinto day
what is the address showing from paris with love and when. 	6		What theater is showing From Paris with Love and when?
i'd like to see the trailer for history and theory. 	5		I'd like to see the trailer for History and Theory
where can i find you. 	6		Where can I find the movie schedules?
i am breakfast. 	5		find Join the Dots: B-sides and Rarities
i am giving this current novel one out of six. 	4		I am giving this current novel 1 out of 6 stars
will rainfall continue here tomorrow. 	2		Will rainfall continue here tomorrow?
find movie schedules for AMC theatres. 	6		find movie schedules for AMC Theaters
can you come from. 	3		Play a new song form the eighties
what's the weather like in norton the police. 	2		What's the weather like in Wyandotte Netherlands Antilles
give me the movie times. 	6		give me the movie times
is that movie times for nearby films. 	6		Find the movie times for nearby films.
what will the weather be in four weeks around. 	2		what will the weather be in four weeks around Tsingy de Bemaraha Strict Nature Reserve?
what will the weather be warm far from alabama. 	2		What will the weather be one hour from now in AS?
play dick marx. 	3		play Dick Marx
what is the forecast for orienta for hotter weather. 	2		what is the forecast for Orienta for hotter weather
what you professionally a. 	3		Play the track R U Professional by Roberto Carlos Braga
this track should a. 	0		this track should go on my evening chill playlist
i'm looking for the track by fei yu ching from the fourties. 	3		I'm looking for the last track by Fei Yu Ching from the fourties
i'd like to play a. 	1		I'd like to book at a place in AR, looking for an oyster bar that is indoor and can accommodate a party of eight that is also within walking distance.
show me a map of how you want the theory. 	5		show me The Best Of: Volume 1 TV series
will you from peking be playing. 	6		Where will The Blonde from Peking be playing
show me a picture of nokia football crazy. 	5		show me a picture of Nokia Football Crazy 
rate the current textbook three to six. 	4		Can I rate the current textbook three to 6 stars?
can you play some music for you. 	3		Can you play some music on Youtube
book a table for my granddaughter i got you. 	1		Book a table for my granddaughter and I at the restaurant. 
will you think of you all. 	4		Rate Wielding a Red Sword 0 stars
yo on. 	0		Add to my verano list a song by andy lee
take me from the greedy out of control to do. 	1		book a bakery for lebanese on january 11th, 2032
copy that. 	5		play The Sea Cabinet
book a restaurant distant from downtown. 	1		Book a restaurant distant from downtown.
what is the movie schedule for movies in the neighborhood. 	6		What is the movie schedule for movies in the neighborhood
i am feeling batman begins. 	6		find The Dead Matter at Speakeasy Theaters
i want a table for photo edit. 	1		I want a table for 4 at any kind of goiano bar
forecast for wisconsin at ten PM. 	2		forecast for Wisconsin at 10 PM.
 	0		add this is status quo to teddy riley
what will the weather be in production. 	2		What will the weather be in Croatia?
play some justin can you do. 	3		play some Nastya Kamenskih on Zvooq
i need reservations for a party i free on production. 	1		I need reservations for a party of 3 on all souls' day in Temperance, North Dakota
i don't understand. 	3		Use service Vimeo the genre slow rock
show the information we picture. 	5		Show The Information: A History picture
give this album four out of six. 	4		Give this album 4 out of 6 stars
search for the picture boomtown. 	5		search for the picture Boomtown
what movies are playing at warren theatres. 	6		what movies are playing at Warren Theatres
i need fast food for nine within the same area as bowers yo on. 	1		I need fast food for nine within the same area as Bowers that has a pool nearby on 4/17/2033
the neighborhood will miss you. 	6		in the neighbourhood find movies
memphis depay. 	0		Add parempi mies to the Café con Leche playlist. 
if i don't get right playlist. 	0		add josefina pla to isabelle's Guest List GamesRadar playlist
what is the forecast for this fall. 	2		What is the forecast for this Fall in Lesotho
add something by the artist paul. 	0		Can you add something by the artist Paul Cargnello to my Chill Tracks playlist
i need to get a restaurant reserved in SD. 	1		I need to get a restaurant reserved in SD.
i need a reservation for five at a top-rated english restaurant in elma. 	1		I need a reservation for five at a top-rated english restaurant in Elma
what's the forecast for jefferson national expansion memorial around eight am. 	2		What's the forecast for Jefferson National Expansion Memorial around eight am?
give two out of six points to the following textbook. 	4		Give 2 out of 6 points to the following textbook.
find the TV show called directions home. 	5		Find a TV show called Directions Home.
i need double AA. 	1		I need to book a table at a tavern that serve gnocchi for nine in Owenyo
can i get the newest movie schedule in the area for animated movies. 	6		Can I get the newest movie schedule in the area  for animated movies?
play the TV series effortless we go to a show of bright red blood. 	5		Play the TV series Effortless Regurgitation of Bright Red Blood
i'd like to book a restaurant in rock spring. 	1		I'd like to book a restaurant that serves pôchouse in Rocksprings.
when is the life you do. 	3		Play 25 To Life by Paul Riley on Deezer.
book me a. 	1		Book me a table at a Tartinery Restaurant not far from my home in Elk Rapids.
play some music on pandora. 	3		Play some music on Pandora
play a. 	3		Play Salmonella Dub Dvd by mario rubalcaba on Vimeo 
i need to book a reservation for you. 	1		I need to book a reservation in Searsport at eleven am
what is marty stuart discography. 	5		What is Marty Stuart discography
is it overcast in brazil in within walking distance. 	2		Is it overcast in Brazil in within walking distance
what are the movie schedules. 	6		what are the movie schedules?
will it be colder in AZ. 	2		will it be colder this Saturday in NC
how are you. 	3		play Going Down To The River on Pandora
play music from carina round. 	3		Play music from Carina Round
find a television show on windows live TV. 	5		Find television show on Windows Live TV
okay well. 	1		book north indian osteria at 12 am
