sentence	label	missing	target
현재 개체를 사용하여 교과서 호출을 요청합니다.	4		별을 사용하여 현재 개체는 6 개 중 교과서에 대해 4 개를 얻습니다.
자메이카의 베르그 호프와 18 초 예약이 필요합니다.	1		18 초 안에 자메이카의 Berghoff 예약이 필요합니다
어리석은 사람을 찾으십시오.	5		Ek Boond Ishq를 찾으십시오.
음악 좀 틀어 줘.	3		Mutlu의 음악 재생
창의성은 사고 분석 및 예방입니다.	5		사고 분석 및 예방의 창의력 발휘
매우 철학적 육종 + 3 + 6 *.	4		The Philosophic Thought of Ayn Rand을 별 6 개 중 3 개 평가
미크로네시아의 안정제 바.	1		미크로네시아의 바에서 tia, madeline, estela를 위해 테이블을 예약해야합니다.
야생에서 비디오 게임을 어디에서하나요.	5		비디오 게임 The Wild Geese는 어디에서 플레이합니까?
악의 부활을 찾으십시오.	5		악의 부활을 찾으십시오.
이 끔찍한 8.0 Oldham 섹스.	4		이 끔찍한 에세이는 별 6 개 중 0 점을 얻습니다.
URL을 보여주세요.	5		KurdishMedia.com 표시
부르 키나에서 조지아의 높은 등급의 화재.	1		부르 키나에서 조지아와 나에 대한 높은 등급의 바 예약
플릭스 극장에서 그 론크가 언제 연주를하는지.	6		Twentynine Palms는 언제 Plitt Theatres에서 공연하나요?
Benjamin Tower Bill Hungary의 새 사운드 트랙을 재생합니다.	3		Groove Shark에서 Benjamin Darvill의 새 사운드 트랙 재생
레스토랑 임대 일리노이.	1		일리노이에서 올 가을 레스토랑 예약 필요
집이 틀 렸는데 재생 목록을 찾을 수 있습니다.	0		Roundhouse에서 Rattus를 내 펑크 재생 목록에 추가합니다.
여기에서 어떤 애니메이션 영화가 상영되는지 알려주세요.	6		여기에서 어떤 애니메이션 영화가 상영되는지 알려주세요.
규제 연대기 시리즈 4 6 점.	4		현재 연대기 시리즈 6 점 만점에 4 점 평가
1957 년 재생 해줘.	3		1957 년 EP 재생
리틀 세일럼에 대한 예측은 어떻습니까?	2		리틀 실버에 대한 예측은 어떻습니까
불의 강을 통과합니다.	4		책 A Girl, a Man, a River a 5 등급
American Journal of Sports Medicine 사진을 찾으십시오.	5		American Journal of Sports Medicine 사진 찾기
지금 근처에서 상영중인 애니메이션 영화	6		지금 근처에서 상영중인 애니메이션 영화는 무엇입니까?
멕시코에서 잘 지내십시오.	5		멕시코에서 숙박을 찾으십시오.
MiFi 서울 디스코 재생 목록의 The Edge에서주의가 산만해질 수 있습니다.	0		내 펑크 소울 디스코 플레이리스트에 The Edge의이 트랙을 넣어
Lakeview에서 일몰을 즐기십시오.	3		사이키델릭 한 음악을 틀어보세요.
hardyston IND atronic 재생 목록.	0		내 인디 트로닉 재생 목록에 아티스트 추가
2 년 더 찾아 봐주세요.	5		Two More Years 사운드 트랙을 찾아보세요.
프랑스의 일기 예보를 알려주세요.	2		프랑스의 일기 예보를 알려주세요
호너 스빌의 선술집에서 높은 평가를 받아 예약 해주세요.	1		Hornersville의 높은 평가를받은 선술집 예약 해줘
여기 얼어 붙는 날씨에 대한 예보는 무엇입니까?	2		여기 얼어 붙는 날씨 예보는 어때
Regal Entertainment Group 애니메이션 영화를 찾으십시오.	6		Regal Entertainment Group 애니메이션 영화 찾기
비디오 게임 목록을 재생합니다.	5		비디오 게임 재생 참새
식당에서 9 주 만에 6 인분 테이블이 안부를 말할 수 있기를 바랍니다.	1		토켈 라우의 한 식당에서 9 주 만에 6 인분 테이블을주세요
군중 포효를 찾아라.	5		The Crowd Roars 책 찾기
2 월 18 일에 Prosser의 날씨는 어떻습니까?	2		2 월에 Prosser의 날씨는 어떻습니까? 18 일?
로빈 히치콕을 내 로맨틱 한 이브닝 플레이리스트에 추가 해주세요.	0		내 로맨틱 한 저녁 재생 목록에 robyn hitchcock 추가
악몽에 대한 일정을 지금부터 6 시간 후 가장 가까운 영화관을 추가합니다.	6		지금부터 6 시간 후 가장 가까운 영화관에서 The Nightmare의 일정을 찾아보세요.
최고의 남자 휴일 축구를 찾으십시오.	5		최고의 남자 휴일 사가 찾기
진지하게뿐만 아니라 뉴욕의 같은 지역 내에 있습니다.	1		뉴욕의 같은 지역에 스위스가있는 최고급 브라 세리에서 9 인용 자리를 예약하세요.
아니었던 소설을 찾아주세요.	5		소설 Good Doctor를 찾아주세요
Victor coulanges의 음악을 틀어주세요.	3		Victor Kunonga의 음악을 재생합니다.
Rick이라는 내 재생 목록에이 노래를 추가합니다.	0		이 노래를 Britpop이라는 내 재생 목록에 추가하십시오.
나는 Marcus Corporation에서 가장 행복한 저녁을보고 싶고 당신은 나에게 영화 시간을 보여줍니다.	6		Marcus Corporation에서 The Happy Thieves를보고 싶습니다. 영화 시간을 보여 주시겠습니까?
창의력, 비디오 게임을 보여줍니다.	5		창의력 보여주기 Cum On 비디오 게임을 느껴보세요
지하철.	0		내 언더 그라운드 히트 곡에 노래 추가
오늘 밤 폭풍우가 올까요?	2		MA에서 폭풍우가 올까요
서인도 제도의 혼 블로어 06 점.	4		서인도 제도의 Hornblower에게 0/6 점 제공
떨어지는 별을 잡아주세요.	5		Falling Star를 찾아주세요
Molino Washington의 일기 예보를 알려주세요.	2		워싱턴 주 몰 리노의 일기 예보를 알려주세요
19.	3		90 년대 플레이
내 vetrano 재생 목록에 정상적으로 걸어가는 감자.	0		청진기를 들고 내 베라 노 플레이리스트로 걸어가
한 달의 예상 날씨 온도입니다.	2		여기 1 개월 후 예상 날씨가 온화합니까?
파티를 위해 여기 PA의 장소로 테이블.	1		2 인 파티를 위해 여기 PA에있는 장소에 테이블을 예약해야합니다.
1962 년부터 음악을 틀어주세요.	3		1962 년 Adeyto에서 음악을 틀어 줘
괜찮아요.	0		내 The Bachelor Party에 Paul Franklin 추가
내 요금.	4		Dilvish에 대한 내 평점, The Damned는 6 점 만점에 4 점
iTunes에서 내 재생 목록 TGIF를 재생합니다.	3		iTunes에서 내 재생 목록 TGIF 재생
2035 년 9 월 11 일 DC에 대한 예측은 무엇입니까?	2		2035 년 9 월 11 일 DE에 대한 예측은 어떻습니까?
1.4 당신이 고통받는 것을보기 위해 판매하는 빵집.	4		우리를위한 승리의 1 점은 당신이 고통받는 것을 보는 것입니다
회사에 대한 예측.	2		Econfina에 대한 예측
섭리 3 : 5의 악몽을 찾아보세요.	5		프로비던스 스트리트 사가에서 악몽을 찾아보세요
소프트 퍼레이드를 재생합니다.	3		소프트 퍼레이드를 재생합니다.
이웃에 어떤 애니메이션 영화가 있는지.	6		이웃에있는 애니메이션 영화
토리 파인즈에 대한 이전 출연진 예보를보고 있습니다.	2		Torrey Pines State Beach의 흐린 날씨 예보는 어떻습니까
Great Escape Theatre의 영화 일정을 찾으십시오.	6		Great Escape Theatres의 영화 일정을 찾으십시오.
휴먼 리그의 훌륭한 재생산 노래.	5		재현물 찾기 : 인간 리그의 노래
판매 일정을 표시합니다.	5		Cin cin의 공연 일정
노스 캐롤라이나에있는 8 인용 테이블.	1		노스 캐롤라이나 주 술집에서 8 인용 테이블 예약
록 172-198 BPM 재생 목록을 위해 달리는 동안 Horace silver와 Jazz Messengers를 재생합니다.	0		Horace Silver와 재즈 메신저를 내 달리기에 넣어 170 ~ 190bpm 재생 목록
파티와 4 명을 찾고 있다고 말해 줄 수 있어요.	1		4 인 파티를위한 자리 좀 잡아 줄래
일레인의 꽃집.	2		DC 근처에서 얼어 있습니까?
Groesbeck의 날씨는 어떻습니까.	2		Groesbeck의 날씨는 어떻습니까
로봇을 상영하는 가장 가까운 영화관은 어디입니까?	6		로봇 요를 상영하는 가장 가까운 극장이 어디예요
Olympia 1974라는 사진을 찾도록 도와 주시겠습니까?	5		Olympia 1974라는 사진을 찾도록 도와 주시겠습니까?
오후 10시 근무 적어도 정말로 와이오밍에 대한 예측.	2		Sweet Springs Wyoming의 오후 10시 예보는 어떻습니까
이웃에서 몇시가 실패하고 있는지.	6		이웃에서 영화 상영 시간은 몇시입니까?
다른 노래를 추가하십시오.	0		국가 재생 목록에 다른 노래를 추가하십시오.
파워 게이밍 재생 목록에 대한 NASCAR 이메일 채널.	0		Gary Valenciano를 파워 게임 재생 목록에 추가합니다.
2023 년 3 월 26 일 스페인은 맑을 것입니다.	2		스페인은 2023 년 3 월 26 일에 맑습니까?
드레 노어에있는 다섯 가지 마법 운영 베이커리의 머나 먼 곳으로 머물러보세요.	1		Grainola의 최고 등급 베이커리에서 정오에 멀리 떨어진 쿠바 장소에서 5 인 ​​예약
파티와 고통을 수용 할 수있는 레스토랑이 필요합니다.	1		Avant에서 10 인 파티를 수용 할 수있는 레스토랑이 필요합니다.
이니 시모어 중위의 사진은 어디에서 찾을 수 있습니까?	5		이니 시모어 중위의 사진은 어디에서 찾을 수 있습니까?
투영과 앨빈을 정의합니다.	5		프로젝션, 앨범 찾기
플레이 딜러 Forum Tucson Unified.	3		Dave Grohl의 Deezer 형식 2010 곡 재생
Vimeo에서 기악 공부를합니다.	3		Vimeo에서 Instrumental Study를 재생합니다.
이번 가을은 마틴의 무자비한 속담으로 추울까요?	2		올 가을 렌, 세인트 마틴이 더 추울까요?
일기 예보 Newberry SC는 무엇입니까?	2		SC 근처의 일기 예보는 무엇입니까
알릴라 가장 가까운 영화관 재생 블랙 레이스.	6		Black Rage를 상영하는 가장 가까운 영화관을 말해줘
따뜻할 것으로 예상되며 Zoe는 국립 공원에 없습니다.	2		도이 인 타논 국립 공원은 따뜻할 것으로 예상됩니까?
Red Eagle TV 쇼를 다운로드하십시오.	5		Red Eagle TV 쇼 다운로드
물속에서 매직이라는 노래를 찾아보세요.	5		Magic in the Water라는 노래를 찾으십시오.
2013 년 9 월 21 일 일기 예보를 알려주세요.	2		팔라우 2030 년 9 월 21 일 일기 예보를 알려주세요
마일 영화.	5		Thousand Miles 영화보기
스타 극장에서 영화 시간을 보여줘.	6		스타 극장에서 영화 시간을 보여줘
 	4		The Doomsters 별 6 개 중 4 개 평가
나는 소설 사랑을 읽고 싶다.	5		소설 사랑이 통제되고 싶어요
TV 시리즈의 리버 룸 스타를보고 싶습니다.	5		별의 강 TV 시리즈를보고 싶습니다
세계의 창에 Paseo 테이블.	1		Windows on the World에서 CO 테이블 예약
말레이시아에서 버거를 제공하는 레스토랑 예약.	1		말레이시아에서 햄버거를 제공하는 레스토랑 예약하기
내 스스로 플레이하십시오.	3		나만의 플레이
Raheem Devaughn의 음악을 재생합니다.	3		Raheem Devaughn의 음악을 재생합니다.
그런 식으로 상단 랙을 재생합니다.	3		Janamanchi Seshadri Sarma의 최고 트랙 재생
자정 NBC의 일기 예보는 무엇입니까?	2		DC 자정 일기 예보는 무엇입니까?
메인 주에서 10 월 9 일에 레스토랑 44.	1		메인 주에서 10 월 9 일에 4 인용 레스토랑 예약
노르웨이의 기상 조건은 어떻습니까.	2		노엘의 날씨 조건은 무엇입니까?
밤에 쌀쌀할까요?	2		두리틀 오전 9시에 쌀쌀할까요?
토요일에 파라과이에서 파티와 7 일을위한 레스토랑.	1		토요일에 파라과이에서 7 인 파티를위한 레스토랑 예약
French Laundry Hanover 6 인 예약이 필요합니다.	1		오하이오에있는 The French Laundry의 6 인 예약이 필요합니다
6 점 모두에 대한 이야기를 읽어보세요.	4		이 책을 6 점 만점에 4 점
가장 인기있는 Johnny florican 딜러를 플레이하십시오.	3		Deezer에서 가장 인기있는 Johnny Clarke를 플레이하세요.
사진 지연 음악을 찾아 줘.	5		사진 찾기 The Late Music
Disco Tango를 재생하여 파워 워시를합니다.	0		Disco Tango to Power Walk 재생
전화 내셔널 카 주위에 우박이있을 것입니다	2		카오 파놈 벤차 국립 공원 주변에 우박이 올까요?
내 Still Got The Blues 재생 목록을 재생합니다.	3		내 Still Got the Blues 재생 목록을 재생합니다.
팝 음악 재생 Let 's Groove ..	3		Groove Shark와 함께 팝 음악 재생
Joe Diffie는 논리적 연구 자료에서 청력을 잃었습니다.	5		철학 및 현상학 연구 시리즈보기
이웃 한 웨스트 클리어 크릭 황야에서 지금부터 몇 초 동안 더울 것입니다.	2		지금부터 2 초 후 인근 West Clear Creek Wilderness에서 더울까요?
kickboxer 5 Redemption의 영화관을 찾으십시오.	6		Kickboxer 5 – Redemption의 영화관 찾기
엘더 튼 인디애나와 19 시간의 일기 예보를 알려주세요.	2		19 시간 후 인디애나 주 엘더 튼 일기 예보를 알려줘
퇴근 후 우리 집의 위성 재생 목록.	0		My House After Work 재생 목록에 촛불을 추가합니다.
어려운시기의 리더 ..	2		여기보다 홍콩이 더 쌀쌀 해요
그림 라이브 Mary가 콘서트에 살고있는 모습을 보여주세요.	5		라이브 그림을 보여줘 – Very Live in Concert
대부분의 여성 R & B 플레이리스트.	0		Women of R & B 재생 목록에 iene miene mutte 추가
AIO Enzo를 사주세요.	5		AiON 쇼를주세요.
Salman Ahmad 최신 플레이.	3		Thelma Aoyama의 최신 협주곡 연주
재스민 테이블.	1		jasmine, jeannie 및 leta를위한 테이블 예약
듣고 싶어요.	3		30 대 세바스찬의 노래를 Youtube에서 듣고 싶어요
힙합 플레이리스트에 누워 있다면 드레이크 법.	0		힙합 재생 목록에 Gray Cloudy Lies를 추가합니다.
무중력 앨범 2.0.	4		이 앨범 평가 2 점
Whittier의 일기 예보는 어떻습니까.	2		Winger의 일기 예보는 어떻습니까
50 년대부터 해리슨 소령의 노래를 듣고 싶습니다.	3		50 년대부터 해리스 소령의 노래를 듣고 싶어
그 Rihanna의 Stacey Watson은 오늘 오후 Hallowell Minnesota에서 Cook-Out이었습니다.	1		스테이시 왓슨과 아드리아나가 오늘 오후 Hallowell 미네소타 최고의 오스테 리아에 가고 싶어합니다
Apple에 사진 사본을 보여주세요.	5		더블 딜 사진을 보여주세요.
오후 11시 근무 여기에 대한 예보.	2		여기까지의 오후 11시 예보는 무엇입니까
궁극적 인 자원.	4		나는 The Ultimate Resource에 3 점을 부여합니다.
캔자스 애비뉴 포트 맥킨리 레스토랑.	1		Fort McKinley의 Seven 레스토랑 예약
오후 1시 예보 내용 미네소타에서.	2		미네소타 주 1시 예보는 어떻습니까?
재미있는 하와이 사실.	4		왜 섹스가 재미있는가요? 사가 2/6
나를 위해 2034 년 1 월 25 일 네브래스카에있는 식당.	1		나와 엄마를 위해 2034 년 1 월 25 일에 네브래스카에있는 레스토랑을 예약하세요.
우리 주나 비디오에서 습한가요?	2		Otsego Réunion에서 습합니까?
amex는 대한 항공을 가리 킵니다.	4		현재 에세이에 6 점 중 2 점 부여
가장 가까운 영화관에서 상영중인 애니메이션 영화	6		가장 가까운 영화관에서 상영중인 애니메이션 영화
DJ Paul elstak 2 1988의 노래 틀어 줘.	3		Zvooq에서 1988 년 Dj Paul Elstak의 노래 재생 해줘
그리고 방금 미국 식당을 봤어요.	1		남미 레스토랑에서 1 인용 자리 예약
나를 낮추고 해리가 우는 것을 찾아라, 메리 사진.	5		해리가 결혼하려고 할 때 사진 찾기
그림자의 제왕에 대한 Rachel Starr 분석은 지금까지 이루어졌습니다.	4		4 점을받는 그림자의 제왕 6 점
1988 년부터 로버트 스토 다드를 연기했습니다.	3		1988 년 로버트 스토 다드 역
아크라에서 타 말레 락 클래식까지.	0		내 록 클래식에 Tom Thacker 곡 추가
엘살바도르의 10 인용 레스토랑.	1		엘살바도르의 레스토랑을 10 명 예약하세요.
블래스터 2 개를위한 카페테리아를 찾습니다.	1		매운 게를 제공하는 2 인용 카페테리아를 찾습니다.
애니메이션 영화가 북미 영화관을 만드는 곳입니다.	6		북미 영화관에서 애니메이션 영화가 나오는 곳
최고의 축구.	4		이 사가 평가 0 점 만점에 6
영화 스케줄이 어떻게 돼요.	6		영화 일정이 어떻게 되나요?
그것은 우리 여자의 목록 재생 목록과 다른 점입니다.	0		add my Women 's Lit 재생 목록에 차이를 나누세요
코로나도 양.	4		이 현재 소설에 3 점을주세요
2025 년 10 월 24 일에 근무하지 않는 Bonners 또는 아르헨티나에 대한 예측 내용	2		Bonner가 10 월에 시작하기위한 예측은 얼마입니까? 아르헨티나의 경우 2025 년 24 일
4 *이 앨범의 경우.	4		이 앨범에 별 4 개를주세요
CIA World Factbook이라는 책을 찾으십시오.	5		The CIA World Factbook이라는 책을 찾으십시오.
패트릭 카 울리 가족을 연기 해주세요.	3		패트릭 카 울리 발라드 연주 해줘
2016 년 8 월 플레이리스트의 내 엉덩이 IS에 결과를 줄 수 있습니까?	0		내 SOS 48 2016 재생 목록에 결과를 넣을 수 있습니까?
can you play Muse areas of Romania years song unto the Lord a file of songs. 	0		Musiri Subramania Iyer의 노래를 lo-fi love 사운드 트랙에 넣을 수 있습니까?
자연의 힘을 보여줍니다.	5		자연의 힘 표시
Rackroom Valery aleksandrovich 콜리 플라워와 함께 가장 인기있는 게임을 즐겨보세요.	3		Valery Alexandrovich Kipelov에서 가장 인기있는 트랙 재생
1973 년의 노래를 재생합니다.	3		1973 년의 노래를 재생합니다.
여기서 흐린 날씨에 대한 예보는 어떻습니까.	2		여기 흐린 날씨 예보는 어때
여기 전화로 더 추워 져야하나요?	2		2019 년 12 월 28 일에 여기가 더 추워 질까요?
outdoor restaurant. 	1		야외 레스토랑을 예약하십시오.
내 구세주가 Spotify에서 나를 이끄는 방식으로 플레이하십시오.	3		나의 구세주 께서 Spotify에서 나를 이끄시는 모든 방법을 플레이하세요
I know where is Kailua Kona. 	5		내가 찾은 작품 찾기
다른 랩 라운지 플레이리스트에 영향을 받았습니다.	0		내 Trap Land 재생 목록에 Kunnon syy를 포함합니다.
Top 10 드래그 룸메이트에게 지불하고 Spotify에 Londo가 있습니다.	3		Spotify에서 Asia Nitollano의 상위 10 개 트랙을 플레이하세요.
14 일에 Kanika 레스토랑과 Evans에 가고 싶습니다.	1		3 월에 레스토랑을 예약하고 싶습니다. MD 14 위.
애도 1 시간 후 4 인용 테이블 예약.	1		in Delanson 1 hour from now reserve a table for four
미스 크로니클스.	4		이 연대기에 6 점 만점에 4 점 제공
Pepe Aguila의 70 년대 노래를 재생합니다.	3		Play a song from the seventies by Pepe Aguilar
창의적인 게임을 보여줍니다.	5		show creative game Fear Thy Neighbor
add to Randy Travis song to eat more candy for. 	0		Deep Dark Indie Folk에 랜디 트래비스 노래 추가
병원에서 Kris Allen의 음악 좀 틀어 줘.	3		Play me some music by Prince Alla from the twenties
will it be windy at 7 a.m. and tell him fool by a national protected area. 	2		동푸 비엥 국립 보호 구역 오전 7시에 바람이 불까요?
reserve a table for Teresa and don't already have the fast-food doing which serve fish and chips. 	1		피쉬 앤 칩스를 제공하는 패스트 푸드 점에서 테레사와 엘 노라를위한 테이블 예약
regulatory volume six point. 	4		Rate the current book one of 6 points
play of a leaf I always highway from the seventies on slacker. 	3		Slacker에서 70 년대 Owen Pallett의 발라드를 연주합니다.
오늘 밤 Los Hombres Calientes vol 3 New Times Square.	0		Add Los Hombres Calientes Volume 3 New Congo Square to my descanso infinito playlist. 
 	0		내 Is It New Wave에 음악 추가
위스콘신은 추울 것으로 예상됩니다.	2		위스콘신은 추울 것으로 예상됩니까?
play. 	3		play a chant by Marina Verenikina
 	1		I want to book an osteria for 9 in Gabon that serves donuts
show me movie times for AMC Theaters. 	6		AMC Theatres의 영화 시간보기
play any song from the 80s. 	3		Play any song from the eighties
서두를 이유없이 앨범을 추가하고 싶어요.	0		I want to add an album to noreen's endorphin rush playlist. 
where is the cytoplasm. 	6		The Cycle 재생은 어디입니까?
playlist. 	0		Add a track to my dinner playlist
play the best of 1975. 	3		Play the best chant of 1975
saxophone Supremacy to Ophelia's Calm before the storm playlist. 	0		add saxophone supremacy to ofelia's calm before the storm playlist
add another artist for the spotlight on Country 2016 playlist. 	0		Add another artist to the Spotlight on Country 2016 playlist. 
find movie schedule for Loews Cineplex. 	6		find movie schedules for Loews Cineplex
I'd like to ISA I would like a fast food with a party and food. 	1		I'd like to eat souvlaki fast food with a party of two
play the greatest James yorkston song. 	3		play the greatest james yorkston song
show the creativity and where what when. 	5		show the creativity of Where What When
what time is Southern theaters showing Ukraine is not. 	6		What time is Southern Theatres showing Ukraine Is Not a Brothel?
please put another tune into the laundry playlist. 	0		Please put another tune into the laundry playlist. 
greatness Chronicles. 	4		Rate this chronicle a 3
I want to add lady Maid-Rite a my playlist lowercase event in New York. 	0		I want to add lady maisry to my playlist lo que suena new york
the artist Big Mama Thornton be put onto micro the whole relax playlist. 	0		Can the artist big mama thornton be put onto my Trabajo Relax playlist?
will it be colder here 1 minute from now. 	2		Will it be colder here one minute from now
please put a Crestron room which term Hangtown fry Edition jacket. 	1		Please book a restaurant room which serves hangtown fry dish in Jagual 
show me the schedule and field in the neighborhood. 	6		show me the schedule of films in the neighbourhood
play my actually Knows Best by Aaliyah playlist. 	3		Play my Éxitos España playlist
what time can I see Mojave phone booth. 	6		what time can i see Mojave Phone Booth
will it rain today in Circleville. 	2		will it rain today in Circleville
I need to find a creative work. 	5		I need to find the creative work Prince Hours
the artist for the Latin jazz playlist. 	0		Add the artist to the Latin Jazz playlist.
when is ours already showing next at North American Cinemas. 	6		when is Our Story showing next at North American Cinemas
distract my dinner time Acoustics playlist. 	0		add this track to my Dinnertime Acoustics playist
I think I'm bored cuz if Expo. 	4		I give a rating of four to this textbook.
that songs in 90s hip-hop tomorrow. 	0		add songs in 90's hip hop of artist
play song all camera rating music. 	3		play some Alte Kameraden music
find endless Horizons. 	6		find Endless Horizons
show me the nearest movie house showing anyone around. 	6		Show me the nearest movie house showing He Won a Ranch
play Christina Milian latest news. 	3		play Christina Milian latest music
I was ready to let spoiler 0 *. 	4		I would rate The Spoiler 0 stars
what time will animated movies be showing nearby. 	6		What times will animated movies be showing nearby?
find the soundtrack for Lords of the Rising Sun. 	5		find a soundtrack for Lords of the Rising Sun
Marianne Faithfull to Tuesday Hillary Clinton women History Month playlist. 	0		Add Marianne Faithfull to june's Hillary Clinton's Women's History Month Playlist.
make a table reservation at the top rated R A C reason Cotton Center. 	1		make a table reservation at the top-rated brasserie in Cotton Center
will there be a blizzard next Friday close in PA. 	2		Will there be a blizzard next friday close in TN?
are you still in couva to the under the surface playlist. 	0		Add r u still in 2 it to the under the surface playlist
will it be foggy in 1 hour and 1 minute from now in okay. 	2		Will it be foggy in 1 hour and 1 minute from now in OK
add My Old Kentucky Home to rest by the fire mod. 	0		add my old kentucky home to Fresh Finds Fire Emoji
will it be colder in Winter if I go. 	2		Will it be colder in Winnebago
I want to eat your pickles you Tumblr grassy region 12 months. 	1		I want to eat at a pickled cucumber brasserie in 12 months
I for one at the restaurant with Wi-Fi. 	1		book sot for one at restaurant with wifi
another girl another planet. 	4		Another Girl, Another Planet gets only one of a possiable 6 rating
silicon Vibes playlist. 	0		Add a tune to the Calm Vibes playlist.
will there be snow falls hour away from Robinson Forest. 	2		Will there be snowfall faraway from Robinson Forest
what's the weather in Swift River Reservation. 	2		What's the weather in Swift River Reservation
 	4		rate the book The World Is Full of Divorced Women 2 out of 6 stars
what time is it playing at AMC Theaters. 	6		what time is The Dungeonmaster playing at AMC Theaters
movie schedule 9 a.m.. 	6		movie schedules at AMC Theaters
where did the housemaid playing as well. 	6		Where the The Housemaid playing and when
please look up Marilyn Manson Sirenita molinar Piccolo into the infinite. 	5		Please look up The Lamentable Journey of Omaha Bigelow into the Impenetrable Loisaida Jungle television show.
where can I see the movie across the line the acts like a sunflower lyrics. 	5		Where can I see the movie Across the Line: The Exodus of Charlie Wright?
a restaurant for me Valerie and Caroline in 56 weeks and sold your car. 	1		book a restaurant for me, valarie and caroline in 56 weeks  in Soldier Pond
find the schedule for when Lucy's threading now has a movie theater. 	6		Find the schedule for Wenn Lucy springt now at a movie theatre.
Shrek 2 the Conex ion playlist. 	0		Add a bill deasy track to the conexiones playlist. 
Cliffs of dooneen playlist lowercase event in Los Angeles. 	0		add cliffs of dooneen in playlist Lo Que Suena Los Angeles
2 시간 국내 스타로서의 위대함.	4		Rate this essay 2 out of 6 stars
