sentence	label	missing	target
when does the next train starts at sendlinger tor?	0		when does the next train starts at sendlinger tor?
when is the next train from untere straßaecker 21 to kieferngarten	1		when is the next train from untere straßaecker 21 to kieferngarten
when does the next rocket leaves from garching forschungszentrum?	0		when does the next rocket leaves from garching forschungszentrum?
hey bot, when does the next bus starts at garching?	0		hey bot, when does the next bus starts at garching?
from garching to studentenstadt	1		from garching to studentenstadt
when does the next train leaves from odeonsplatz?	0		when does the next train leaves from odeonsplatz?
when is the next train from garching	0		when is the next train from garching
how do i get from marienplatz zu garching	1		how do i get from marienplatz zu garching
when does the bus to röblingweg starts?	0		when does the bus to röblingweg starts?
when the next train in garching is leaving?	0		when the next train in garching is leaving?
when does the next train come at garching forschungszentrum	0		when does the next train come at garching forschungszentrum
when can i get a bus at mariahilfplatz?	0		when can i get a bus at mariahilfplatz?
how can i get from kurt-eisner-straße to garching?	1		how can i get from kurt-eisner-straße to garching?
when is the next train to garching	1		when is the next train to garching
can you tell me the cheapest way from garching forschungszentrum to quiddestraße?	1		can you tell me the cheapest way from garching forschungszentrum to quiddestraße?
what's the shortest way between hauptbahnhof and odeonsplatz?	1		what's the shortest way between hauptbahnhof and odeonsplatz?
when will the next u-bahn depart from garching forschungszentrum?	0		when will the next u-bahn depart from garching forschungszentrum?
when is the next train	0		when is the next train
when is the next bus in garching forschungszentrum	0		when is the next bus in garching forschungszentrum
next bus from quiddestraße?	0		next bus from quiddestraße?
how can i get from garching to marienplatz	1		how can i get from garching to marienplatz
when does the next train leaves from quiddestraße?	0		when does the next train leaves from quiddestraße?
how can i get to sendlinger tor?	1		how can i get to sendlinger tor?
when is the next train leaving in garching	0		when is the next train leaving in garching
how to get from untere strassaecker 21 to frötmaning	1		how to get from untere strassaecker 21 to frötmaning
