sentence	label	missing	target
종료 문제 새 전리품은 16 점 0 점 4입니다.	2		Ubuntu 16.04의 종료 문제
추가 질문없이 종료합니다.	2		추가 질문없이 종료
내가 r. 씨. 클라이언트를 사용할 수 있습니다.	3		어떤 IRC 클라이언트를 사용할 수 있습니까?
그 후에이 시스템을 어떻게 자동으로 종료 할 수 있습니까?	2		특정 시간이 지나면 시스템을 자동으로 종료하려면 어떻게해야합니까?
종료 할 키보드 단축키가 있습니까?	2		종료 할 수있는 키보드 단축키가 있습니까?
12 점 0 점 4 점에서 1 점점 0 점 4 점으로 업그레이드 할 가치가 있습니다.	0		12.04 LTS에서 13.04로 업그레이드 할 가치가 있습니까?
두 명은 거짓말을하는 명령을 선호합니다.	4		명령 줄용 토렌트 클라이언트?
내 eskew 잘 진행중인 도구.	3		MySQL GUI 도구
panasonic과 one nine l 용 드라이버를 설치했습니다. o. 그는 살림 하나의 프린터 스캐너 역할을합니다.	1		Panasonic MB1900CX 복합기 프린터 / 스캐너 용 드라이버를 어떻게 설치합니까?
키보드를 사용하여 어떻게 PC를 종료 할 수 있습니까?	2		키보드를 사용하여 PC를 종료하려면 어떻게해야합니까?
내 CD로 11 점 4 점에서 12 점 0 점 4 점으로 업데이트합니다.	0		LiveCD로 11.04에서 12.04로 업데이트
팻 업그레이 드에서 10 포인트 1 0으로 이동했습니다.	0		Ubuntu 10.10에서 11.04로 업그레이드하는 방법은 무엇입니까?
발견하기 위해 15 점에서 4 점으로 업그레이드했습니다.	0		우분투 15.04에서 15.10으로 업그레이드하는 방법?
어떤 과학 비행 소프트웨어를 사용할 수 있는지.	3		어떤 과학적 플로팅 소프트웨어를 사용할 수 있습니까?
피아노 파일에서 어떤 프로그램을 사용할 수 있습니까?	3		PDF 파일을 편집하는 데 사용할 수있는 프로그램은 무엇입니까?
blue dog에 사용할 수있는 개발자 텍스트 편집기는 무엇입니까?	3		Ubuntu에 사용할 수있는 개발자 텍스트 편집기는 무엇입니까?
문제가 생겼을 때 선두에서 가볍게 업그레이드하고 21 0에서 12 점 0 4로.	0		문제가있을 때 11.10에서 12.04로 업그레이드하는 방법은 무엇입니까?
무선 인쇄 회사를 추가하는 방법은 우리를 통해 연결된 프린터를 찾을 자격이 있습니다.	1		Ubuntu Server 12.10에서 USB를 통해 연결된 프린터에서 무선 인쇄를 설정하는 방법은 무엇입니까?
사용자가 등록되면 종료됩니다.	2		사용자가 로그온 할 때 컴퓨터를 종료하는 방법은 무엇입니까?
특정 시간 후에 종료됩니다.	2		일정 시간 후 종료
종료 할 적절한 터미널은 무엇입니까?	2		종료하는 데 적절한 터미널 방법은 무엇입니까?
웹 서버를 모니터링하는 데 사용하는 이유.	3		웹 서버를 모니터링하기 위해 어떤 도구를 사용합니까?
암호 관리 응용 프로그램.	3		암호 관리 응용 프로그램?
유. 피. 그리고 p. 티. 엘. 그리고 고객기도 추천.	3		UPNP / DLNA (클라이언트) 플레이어 권장 사항?
내가 무엇을하든 15 점 0 점 4 점은 h를 인식하지 못합니다. 피. 10시에 놀랍습니다.	1		내가 무엇을하든 Ubuntu 15.04는 HP LaserJet 1020을 인식하지 못합니다.
팻은 당신이 찾은 것을 전화로 업그레이드했습니다.	0		Ubuntu 14.04.1을 14.04.2로 업그레이드하는 방법은 무엇입니까?
그린에 대한 법률에서 물러나는 정액.	2		로그인 화면에서 종료하는 단축키?
낡은 척으로가는 길에 이미지를 빨리 훔치는 중입니다.	3		이미지를 빠르게 자르는 간단한 도구가 있습니까?
