sentence	label	missing	target
Shutdown problem in Ubuntu 16.04	2		Shutdown problem in Ubuntu 16.04
shut down without extra question	2		shut down without extra question
What IRC clients are available?	3		What IRC clients are available?
How can I automatically shutdown the system after a specific time?	2		How can I automatically shutdown the system after a specific time?
Are there any Keyboard Shortcuts to Shutdown?	2		Are there any Keyboard Shortcuts to Shutdown?
Is it worth upgrading from 12.04 LTS to 13.04	0		Is it worth upgrading from 12.04 LTS to 13.04
Torrent client for the command-line?	4		Torrent client for the command-line?
MySQL GUI Tools	3		MySQL GUI Tools
How do I install drivers for the Panasonic MB1900CX All-in-One Printer/Scanner?	1		How do I install drivers for the Panasonic MB1900CX All-in-One Printer/Scanner?
How can one shutdown a PC using the keyboard?	2		How can one shutdown a PC using the keyboard?
Update 11.04 to 12.04 with LiveCD	0		Update 11.04 to 12.04 with LiveCD
How to upgrade from Ubuntu 10.10 to 11.04?	0		How to upgrade from Ubuntu 10.10 to 11.04?
how to upgrade from ubuntu 15.04 to 15.10?	0		how to upgrade from ubuntu 15.04 to 15.10?
What scientific plotting software is available?	3		What scientific plotting software is available?
Which programs can I use to edit PDF files?	3		Which programs can I use to edit PDF files?
What developer text editors are available for Ubuntu?	3		What developer text editors are available for Ubuntu?
How to Upgrade from 11.10 to 12.04 when you've got a problem?	0		How to Upgrade from 11.10 to 12.04 when you've got a problem?
How to setup wireless printing from a printer connected via usb on Ubuntu Server 12.10?	1		How to setup wireless printing from a printer connected via usb on Ubuntu Server 12.10?
How to shutdown computer when users are logged on?	2		How to shutdown computer when users are logged on?
Shutdown after a certain time	2		Shutdown after a certain time
What is the proper terminal-way to shutdown?	2		What is the proper terminal-way to shutdown?
What tools do you use to monitor a web server?	3		What tools do you use to monitor a web server?
Password Management Applications?	3		Password Management Applications?
UPNP / DLNA (client) player recommendations?	3		UPNP / DLNA (client) player recommendations?
No matter what I do Ubuntu 15.04 does not recognize HP LaserJet 1020	1		No matter what I do Ubuntu 15.04 does not recognize HP LaserJet 1020
How to upgrade Ubuntu 14.04.1 to 14.04.2?	0		How to upgrade Ubuntu 14.04.1 to 14.04.2?
Hotkey to shut down from login screen?	2		Hotkey to shut down from login screen?
Is there a lightweight tool to crop images quickly?	3		Is there a lightweight tool to crop images quickly?
