sentence	label	missing	target
 	5		show creativity of Accident Analysis & Prevention
 	4		Rate The Philosophic Thought of Ayn Rand three of 6 stars
 	1		I need to book a table at a bar in Micronesia for tia, madeline and estela
video game. 	5		Where do I play the video game The Wild Geese?
 	5		Find Resurrection of Evil.
 	4		this horrible essay gets zero out of 6 stars
 	5		Show me KurdishMedia.com
 	1		book a highly rated bar in Burkina for georgia and I
when is Twentynine Palms playing at Flix theater. 	6		When is Twentynine Palms playing at Plitt Theatres?
 	3		play a new soundtrack by Benjamin Darvill on Groove Shark
restaurants in Illinois. 	1		Need book a restaurant for this Autumn in Illinois
 	0		Add Rattus at the Roundhouse to my funk playlist.
 	6		Let me know what animated movies are playing around here.
straight to the point. 	4		rate the current chronicle series 4 out of 6 points
1955. 	3		Play me a 1957 ep
what's the forecast for little silver. 	2		What's the forecast for Little Silver
 	4		rate the book A Girl, a Man, and a River a five
 	5		Find the American Journal of Sports Medicine picture
what animated movies are playing right now. 	6		What animated movies are playing nearby right now?
Einstein New Mexico. 	5		Find Stays in Mexico.
distract from the Disco playlist. 	0		Put this track from The Edge on my funk soul disco playlist
play some psychedelic music. 	3		Play some psychadelic music.
the office playlist. 	0		add the artist to my indietronic playlist
please look up to volume. 	5		Please look up Two More Years soundtrack.
 	2		Tell me the weather forecast for France
 	1		book me a reservation at a highly rated tavern in Hornersville
what is the forecast for Reading PA. 	2		what is the forecast for freezing weather here
 	6		find Regal Entertainment Group animated movies
labor video games. 	5		play the video game The Sparrow
69 weeks. 	1		I'd like a table for six in nine weeks at a restaurant in Tokelau
 	5		find the book The Crowd Roars
what is the weather looking like in Toronto. 	2		What is the weather looking like in Prosser on feb. the 18th?
romantic evening playlist. 	0		add robyn hitchcock to my romantic evening playlist
nearest cinema. 	6		Find the schedule for The Nightmare six hours from now at the nearest cinema.
 	5		Find The Best Man Holiday saga
 	1		book a spot for nine at a top-rated brasserie that has swiss within the same area of New York
 	5		Please find the novel, Good Doctor
play some music from Vista calendar. 	3		Play some music from Victor Kunonga.
this song to my playlist. 	0		add this song to my playlist named Britpop, etc
 	6		I want to see The Happy Thieves at Marcus Corporation, can you show me movie times.
video game. 	5		show creativity Cum On Feel the Noize the video game
 	0		Add song to my underground hits
anime. 	2		Will it be stormy in MA
West Indies. 	4		Give Hornblower in the West Indies 0 / 6 points
please look for alcohol in car. 	5		Please look for Catch a Falling Star
Washington. 	2		Tell me the weather forecast for Molino, Washington
 	3		Play nineties
scope. 	0		put take up thy stethoscope and walk onto my verano playlist
is the expected weather in one month. 	2		Is the expected weather temperate here in 1 month
 	1		I need to book a table at a place around here in PA for a party of two
play some music from 1960. 	3		Play some music from 1962 from Adeyto
 	0		add Paul Franklin to my The Bachelor Party
 	4		my rating for Dilvish, the Damned is 4 out of 6
play my playlist. 	3		Play my playlist TGIF on itunes
what is the forecast for 9/11. 	2		What is the forecast for DE on 9/11/2035
one point.. 	4		1 points for Victory for Us Is to See You Suffer
 	2		Forecast for Econfina
 	5		Look for the Nightmare on Providence Street saga
turn off the rain. 	3		Play The Soft Parade.
animated movies. 	6		What animated movies are in the neighbourhood 
what is the forecast for this week. 	2		what is the overcast forecast for Torrey Pines State Beach
 	6		Find the movie schedule for Great Escape Theatres.
conduction. 	5		find Reproductions: Songs of The Human League
 	5		show schedule for Cin cin
 	1		Book a table for 8 at a pub in North Carolina
 	0		Put horace silver and the jazz messengers on my running to rock 170 to 190 bpm playlist
 	1		Can you get me seating for a party of 4
is it freezing Clarkston DTE. 	2		Is it freezing close to DC?
what's the weather like in Brunswick. 	2		What's the weather like in Groesbeck
where is the closest movie theater playing. 	6		Where is the closest movie theatre playing Yo, robot
 	5		Can you help me find a picture called Olympia 1974?
what is the pantheon. 	2		what is the 10 pm forecast for Sweet Springs Wyoming
 	6		What time are films showing in the neighborhood
 	0		Add another song to the country playlist. 
 	0		Add Gary Valenciano to the power gaming playlist. 
3 / 26 / 23. 	2		Will it be sunny in Spain on 3/26/2023?
 	1		book midday at a faraway cuban place for five at a top-rated bakery in Grainola
 	1		I need a restaurant that can accommodate a party of ten in Avant.
 	5		Where can I find a photograph of The Lieutenant of Inishmore?
 	5		find Projections, an album
 	3		play Deezer form 2010 tune by Dave Grohl
play the instrument.. 	3		Play the Instrumental Study on Vimeo.
Saint Martin. 	2		Will it be colder this autumn in Wren, Saint Martin
what is the weather forecast. 	2		What is the weather forecast nearby SC
closest movie house lighting Black Rain. 	6		Tell me the closest movie house playing Black Rage
National Park. 	2		Is it forecast to be warm in Doi Inthanon National Park?
 	5		Download The Red Eagle TV show
Uncle Magic. 	5		Find a song called Magic in the Water.
21. 	2		Tell me the weather forecast for September 21, 2030 in Palau
 	5		show Thousand Miles movie
 	6		Show me the movie times at Star Theatres
 	4		Rate The Doomsters four out of 6 stars
Lincoln's Road. 	5		I want to read the novel Love Is in Control
I'd like to talk to me.. 	5		I'd like to see The River of Stars TV series
 	1		Book a CO table at Windows on the World
animations. 	1		Book a reservation for a restaurant serving burger in Malaysia
 	3		Play On My Own
play music. 	3		Play music by Raheem Devaughn.
 	3		Play a top track by Janamanchi Seshadri Sarma
what is the weather forecast for tonight in DC. 	2		What is the weather forecast for Midnight in DC?
directions.. 	1		Book a restaurant for four on october 9 in Maine
weather condition. 	2		What are the weather conditions in Noel?
 	2		Is it going to be chilly at nine am in Doolittle
directions to Coffee. 	1		Book a restaurant for a party of 7 in Paraguay on Saturday
 	1		I need a reservation for The French Laundry in OH for six
write this note 4 Points. 	4		rate this book four out of 6 points
play the most popular. 	3		Play the most popular Johnny Clarke on Deezer.
 	5		Find me the photograph The Late Music
kaleidoscope. 	0		Play Disco Tango to Power Walk
 	2		Will there be hail around Khao Phanom Bencha National Park?
play my feels playlist. 	3		Play my Still Got the Blues playlist.
play pop music with blue talk. 	3		play pop music with Groove Shark
 	5		Show the Philosophy and Phenomenological Research saga
 	2		Will it be hot two seconds from now in neighboring West Clear Creek Wilderness
Redemption. 	6		find a movie house for Kickboxer 5 – Redemption
 	2		Tell me the forecast for Elderton, Indiana in 19 hours
 	0		Add Candlelight to my House Afterwork playlist.
Hong Kong. 	2		Is it chillier in Hong Kong than it is here
Changing Life Miami live in concert. 	5		show me the painting Live – Very Live in Concert
 	0		Add iene miene mutte to Women of R&B playlist
 	5		Please get me the AiON show.
 	3		Play Thelma Aoyama's latest concerto
 	1		book a table for jasmine, jeannie and leta
 	3		I want to hear Sebastian's songs from the thirties on Youtube
 	0		Add Grey Cloudy Lies to the hip hop playlist. 
raise volume two points. 	4		rate this album 2 points
what is the weather forecast for Winger. 	2		What is the weather forecast for Winger
1 * 15. 	3		I want to hear Major Harris's songs from the fifties
 	1		stacy watson and adriana want to go to the best osteria in Hallowell Minnesota this afternoon
 	5		Show me a copy of the picture Double Deal.
what is the 11 p.m. phone. 	2		what is the 11 pm forecast for here and far
 	4		I give a rating of 3 to The Ultimate Resource.
directions to McKenzie. 	1		Book a restaurant in seven in Fort McKinley
what is the forecast for 1 p.m. in Minnesota. 	2		What is the forecast for 1 PM in Minnesota?
volume six. 	4		Rate the Why Is Sex Fun? saga two of 6
directions to 25. 	1		Book a restaurant in Nebraska on january 25, 2034 for me and my mommy.
Indian. 	2		Is it humid in Otsego Réunion
6 points. 	4		give 2 out of 6 points to current essay
moviehouse. 	6		what animated movies are playing at the closest movie house
 	3		Play me a song by Dj Paul Elstak in 1988 on Zvooq
Mexican restaurant. 	1		book a spot for 1 at a south american restaurant
 	5		Find me the When Harry Tries to Marry photograph
 	4		rate in stars as a 6 for Lord of the Shadows which gets a four
 	3		play Robert Stoddard from 1988
 	0		Add a Tom Thacker tune to my rock classics
directions. 	1		 Book a restaurant in El Salvador for 10 people.
locate. 	1		Locate a cafeteria for two that serves deviled crab
 	6		Where animated movies does North American Cinemas feature
Craigslist gigs. 	4		rate this saga 0 out of 6
 	6		What are the movie schedules
 	0		add Split the Difference to my Women's Lit playlist
 	4		give this current novel a three
what is the forecast for August 24 2020. 	2		what is the forecast for Bonner starting oct. 24th, 2025 for Argentina
 	4		give 4 star for this album
CIA World Factbook. 	5		Find a book called The CIA World Factbook.
 	3		Play me a Patrick Cowley ballad
2016 climate. 	0		Can you put consequences on my SOS 48 2016 playlist
 	0		Can you put Musiri Subramania Iyer's song onto the lo-fi love soundtrack?
 	5		Show Force of Nature
play the most popular manga. 	3		Play the most popular track from Valery Alexandrovich Kipelov
Hong Kong 1973. 	3		Play a song from 1973.
what is the forecast for cloudy weather here. 	2		what is the forecast for cloudy weather here
 	2		is it supposed to get colder here on 12/28/2019
 	1		Book an outdoor restaurant.
 	3		Play All The Way My Savior Leads Me on Spotify
 	5		Find the work I Looked Up
 	0		Include Kunnon syy in my Trap Land playlist. 
 	3		PLpay the top ten track from Asia Nitollano on spotify.
 	1		I'd like to get a restaurant booked on mar. fourteenth in MD.
 	1		in Delanson 1 hour from now reserve a table for four
6. 	4		Give this chronicle a 4 out of 6
 	3		Play a song from the seventies by Pepe Aguilar
 	5		show creative game Fear Thy Neighbor
knocking teeth out. 	0		Add a randy travis song to Deep Dark Indie Folk
play me some music. 	3		Play me some music by Prince Alla from the twenties
will it be windy. 	2		Will it be windy at 7 AM in Dong Phou Vieng National Protected Area
 	1		Reserve a table for teresa and elnora at a fast food joint which serves fish and chips
rate of a Cummins smoke 106 points. 	4		Rate the current book one of 6 points
 	3		Play a ballad by Owen Pallett from the seventies on Slacker.
 	0		Add Los Hombres Calientes Volume 3 New Congo Square to my descanso infinito playlist. 
 	0		Add tune to my Is It New Wave
Wisconsin. 	2		Is it forecast to be cold in Wisconsin?
 	3		play a chant by Marina Verenikina
 	1		I want to book an osteria for 9 in Gabon that serves donuts
 	6		show movie times for AMC Theatres
 	3		Play any song from the eighties
 	0		I want to add an album to noreen's endorphin rush playlist. 
 	6		where is The Cycle playing
 	0		Add a track to my dinner playlist
 	3		Play the best chant of 1975
 	0		add saxophone supremacy to ofelia's calm before the storm playlist
 	0		Add another artist to the Spotlight on Country 2016 playlist. 
 	6		find movie schedules for Loews Cineplex
 	1		I'd like to eat souvlaki fast food with a party of two
 	3		play the greatest james yorkston song
 	5		show the creativity of Where What When
what time is it in Seattle. 	6		What time is Southern Theatres showing Ukraine Is Not a Brothel?
 	0		Please put another tune into the laundry playlist. 
 	4		Rate this chronicle a 3
New York. 	0		I want to add lady maisry to my playlist lo que suena new york
Big Mama Thornton. 	0		Can the artist big mama thornton be put onto my Trabajo Relax playlist?
1 minutes from now. 	2		Will it be colder here one minute from now
Leesburg restaurants. 	1		Please book a restaurant room which serves hangtown fry dish in Jagual 
 	6		show me the schedule of films in the neighbourhood
play my playlist. 	3		Play my Éxitos España playlist
what time can I be. 	6		what time can i see Mojave Phone Booth
will it rain tonight in Centreville. 	2		will it rain today in Circleville
 	5		I need to find the creative work Prince Hours
 	0		Add the artist to the Latin Jazz playlist.
next. 	6		when is Our Story showing next at North American Cinemas
distraught. 	0		add this track to my Dinnertime Acoustics playist
 	4		I give a rating of four to this textbook.
 	0		add songs in 90's hip hop of artist
play some music. 	3		play some Alte Kameraden music
 	6		find Endless Horizons
Community House Covington. 	6		Show me the nearest movie house showing He Won a Ranch
play Christina Milian latest music. 	3		play Christina Milian latest music
 	4		I would rate The Spoiler 0 stars
what time will it be windy calendar MI. 	6		What times will animated movies be showing nearby?
 	5		find a soundtrack for Lords of the Rising Sun
 	0		Add Marianne Faithfull to june's Hillary Clinton's Women's History Month Playlist.
 	1		make a table reservation at the top-rated brasserie in Cotton Center
next. 	2		Will there be a blizzard next friday close in TN?
 	0		Add r u still in 2 it to the under the surface playlist
will it be foggy in 1 hour and 1 minute from now. 	2		Will it be foggy in 1 hour and 1 minute from now in OK
Kentucky. 	0		add my old kentucky home to Fresh Finds Fire Emoji
 	2		Will it be colder in Winnebago
 	1		I want to eat at a pickled cucumber brasserie in 12 months
restaurants with Wifi. 	1		book sot for one at restaurant with wifi
 	4		Another Girl, Another Planet gets only one of a possiable 6 rating
 	0		Add a tune to the Calm Vibes playlist.
 	2		Will there be snowfall faraway from Robinson Forest
what's the weather in Swift River Reservation. 	2		What's the weather in Swift River Reservation
 	4		rate the book The World Is Full of Divorced Women 2 out of 6 stars
what time is it. 	6		what time is The Dungeonmaster playing at AMC Theaters
 	6		movie schedules at AMC Theaters
Gwen. 	6		Where the The Housemaid playing and when
please look up. 	5		Please look up The Lamentable Journey of Omaha Bigelow into the Impenetrable Loisaida Jungle television show.
 	5		Where can I see the movie Across the Line: The Exodus of Charlie Wright?
directions for 56 weeks. 	1		book a restaurant for me, valarie and caroline in 56 weeks  in Soldier Pond
movie theater. 	6		Find the schedule for Wenn Lucy springt now at a movie theatre.
 	0		Add a bill deasy track to the conexiones playlist. 
 	0		add cliffs of dooneen in playlist Lo Que Suena Los Angeles
 	4		Rate this essay 2 out of 6 stars
 	6		What films are playing at Pacific Theatres
 	5		Look for the Editor & Publisher TV series
 	2		Is cloudy in Lyncourt?
automation. 	6		Find movie schedules at IMAX Corporation
 	2		Will it be chillier in Suwannee
 	6		are there any movies playing around here
 	5		Find a novel called A Perfect Day.
 	5		find PlayStation官方杂志, a song
coughing Windridge warm. 	2		Is it hot in Wind Ridge Guam
 	5		find The Magical World of Roger Whittaker
 	3		Play Socialism Is Good by terje bakken on Spotify.
 	4		Rate this book a zero
 	5		find Loved Ones for me
 	0		Add the entity Por una cabeza to my playlist Forever Alone
 	6		find films in 12 hours at the nearest movie theatre
play Lil Reese.. 	3		play Lily, Rosemary And The Jack Of Hearts by Chris Goss
animated movies in the area. 	6		Find movie schedule for animated movies in the area
entertainment and sports. 	5		show Texas Review of Entertainment & Sports Law creative song
New Mexico. 	1		Can you get me a table at a chicken and waffles joint in New Mexico
Craigslist Chronicles. 	4		Rate this chronicle three of 6 stars
 	0		Add a kiley dean tune to my jazz for loving couples playlist 
 	3		Play a 2014 theme from Greg Pattillo
play some pop hits from 2003 on YouTube. 	3		play some papoose from 2003 on youtube
 	6		List movie schedules
play my music. 	3		play the music track of 1998
 	5		Find me Recorder and Randsell
 	5		find Cluster Computing, a game
Craigslist motorcycles. 	4		rate this book titled The Clue in the Old Album one out of 6 stars
 	4		Rate this essay 4 of 6 stars
movie times. 	6		Can I get the movie times for films in the neighborhood?
 	4		Rate my current textbook four out of 6
 	4		This current essay deserves 0 stars
write 6 months in Mexican 106. 	4		rate Six Months in Mexico 1 out of 6
what time is the East Lincoln. 	6		What time is The Riders of the Whistling Skull playing at Magic Johnson Theatres
 	1		book in Vermont at The Maisonette
play night music by Matt Mead. 	3		Play jazz music by Zvooq
 	2		In Hawaii will it be warmer at 3 am
what is the weather for today. 	2		What is the weather for Cormorant, ME
 	0		Add entity eternally to playlist Lazy Chill Afternoon
 	6		What movies are playing nearby?
please book Lindsey soccer game tonight. 	0		please put Linzi Stoppard into my sxsw fresh playlist
 	2		Will it be chilly in Liberty City Bhutan?
TV show. 	5		play the Ashley Tisdale discography TV show
 	0		add the tune to my jazz vibes playlist
 	3		Play me a popular Ronnie Wood soundtrack
 	0		add the artist cho kyu hyun to Funky Jams
I'd like to go to the next restaurant. 	1		I'd like to book the best restaurant in AS.
 	3		Play 2gether by Jade Puget
what is the trailer for Fiona pattern. 	5		What is the trailer for Feel the Passion.
play the most popular. 	3		Play the most popular Coti songs on Pandora
 	0		add hold tight to my throwback party
 	2		Will it be warm at Tembe Elephant Park on san jacinto day
what CFM in traveling From Paris With Love and when. 	6		What theater is showing From Paris with Love and when?
I'd like to see the trailer. 	5		I'd like to see the trailer for History and Theory
 	6		Where can I find the movie schedules?
 	5		find Join the Dots: B-sides and Rarities
I'm giving this coming tonight. 	4		I am giving this current novel 1 out of 6 stars
continue. 	2		Will rainfall continue here tomorrow?
 	6		find movie schedules for AMC Theaters
 	3		Play a new song form the eighties
what's the weather like in Wyandotte Netherlands Antilles. 	2		What's the weather like in Wyandotte Netherlands Antilles
movie times. 	6		give me the movie times
movie times near me. 	6		Find the movie times for nearby films.
what will the weather be in 4 weeks. 	2		what will the weather be in four weeks around Tsingy de Bemaraha Strict Nature Reserve?
 	2		What will the weather be one hour from now in AS?
play Big Mac. 	3		play Dick Marx
what is the forecast for weather. 	2		what is the forecast for Orienta for hotter weather
 	3		Play the track R U Professional by Roberto Carlos Braga
 	0		this track should go on my evening chill playlist
I'm looking for. 	3		I'm looking for the last track by Fei Yu Ching from the fourties
I'd like to. 	1		I'd like to book at a place in AR, looking for an oyster bar that is indoor and can accommodate a party of eight that is also within walking distance.
 	5		show me The Best Of: Volume 1 TV series
 	6		Where will The Blonde from Peking be playing
 	5		show me a picture of Nokia Football Crazy 
 	4		Can I rate the current textbook three to 6 stars?
play some music on YouTube. 	3		Can you play some music on Youtube
 	1		Book a table for my granddaughter and I at the restaurant. 
 	4		Rate Wielding a Red Sword 0 stars
 	0		Add to my verano list a song by andy lee
Jamaica. 	1		book a bakery for lebanese on january 11th, 2032
 	5		play The Sea Cabinet
directions distance from downtown. 	1		Book a restaurant distant from downtown.
what is the movie. 	6		What is the movie schedule for movies in the neighborhood
 	6		find The Dead Matter at Speakeasy Theaters
 	1		I want a table for 4 at any kind of goiano bar
MGM. 	2		forecast for Wisconsin at 10 PM.
 	0		add this is status quo to teddy riley
what will the weather be in. 	2		What will the weather be in Croatia?
read. 	3		play some Nastya Kamenskih on Zvooq
 	1		I need reservations for a party of 3 on all souls' day in Temperance, North Dakota
Iraq. 	3		Use service Vimeo the genre slow rock
information. 	5		Show The Information: A History picture
 	4		Give this album 4 out of 6 stars
 	5		search for the picture Boomtown
what's playing at Warren Theater. 	6		what movies are playing at Warren Theatres
 	1		I need fast food for nine within the same area as Bowers that has a pool nearby on 4/17/2033
 	6		in the neighbourhood find movies
 	0		Add parempi mies to the Café con Leche playlist. 
 	0		add josefina pla to isabelle's Guest List GamesRadar playlist
what is the forecast for August. 	2		What is the forecast for this Fall in Lesotho
 	0		Can you add something by the artist Paul Cargnello to my Chill Tracks playlist
 	1		I need to get a restaurant reserved in SD.
 	1		I need a reservation for five at a top-rated english restaurant in Elma
what's the forecast. 	2		What's the forecast for Jefferson National Expansion Memorial around eight am?
6 points. 	4		Give 2 out of 6 points to the following textbook.
directions home. 	5		Find a TV show called Directions Home.
 	1		I need to book a table at a tavern that serve gnocchi for nine in Owenyo
 	6		Can I get the newest movie schedule in the area  for animated movies?
play Mercy Me.. 	5		Play the TV series Effortless Regurgitation of Bright Red Blood
I'd like to unlock screen. 	1		I'd like to book a restaurant that serves pôchouse in Rocksprings.
July 29th July. 	3		Play 25 To Life by Paul Riley on Deezer.
 	1		Book me a table at a Tartinery Restaurant not far from my home in Elk Rapids.
play some music on Pandora. 	3		Play some music on Pandora
 	3		Play Salmonella Dub Dvd by mario rubalcaba on Vimeo 
 	1		I need to book a reservation in Searsport at eleven am
what is Martha Stewart. 	5		What is Marty Stuart discography
within walking distance. 	2		Is it overcast in Brazil in within walking distance
 	6		what are the movie schedules?
 	2		will it be colder this Saturday in NC
 	3		play Going Down To The River on Pandora
play music from coming around. 	3		Play music from Carina Round
Windows Live TV. 	5		Find television show on Windows Live TV
Indian Land. 	1		book north indian osteria at 12 am
 	3		Plya a tune by Kancherla Gopanna from 1951 on Zvooq
 	0		Add John Tesh to my salsa classics playlist
write this coming to Calvin.. 	4		rate this current book album four stars
next year. 	2		I want the weather for Saint Martin next year
please get me off. 	5		Please get me Rough and Ready saga.
 	0		Add Ashley McIsaac to my r&b party classics playlist
 	4		I feel that The Loveday Trials is rated at a one out of 6 points.
 	0		add Love Story wa Totsuzen ni to the martin garrix show playlist
directions. 	1		book a restaurant for six in MP
 	5		find the TV show Starship Titanic
turn off Waco TV show. 	5		Search for the Halfway Home TV show
what is the weather going to be like in Klondike Gold Rush National Historical Park. 	2		What is the weather going to be like in Klondike Gold Rush National Historical Park on february the 28th, 2034?
1954. 	3		Play the last 1954 ep by Povel Ramel.
located. 	5		Locate the Koi to Senkyo to Chocolate television show
 	2		is Cape Mount Nature Conservation Unit has storm weather
volume. 	5		Find me The Wild Boys
what time is the movie playing. 	6		What time is The Burning Season playing
great first month free on fix. 	4		rate First Man: The Life of Neil A. Armstrong three of 6
 	3		Open Lastfm and start playing whatever
 	1		Book a tavern in Colorado for two
 	0		Add Jamaica Say You Will  to my metal
 	3		play the Gary Chaw album
I'm giving discounts. 	4		I am giving this current textbook zero out of 6 stars
 	5		Find Live at Bearsville Theater
amazing strange drawing. 	4		rate Awaiting Strange Gods: Weird and Lovecraftian Fictions a 1
 	1		Find a pub for me in FM
African development. 	5		How do I find the soundtrack African Development Perspectives Yearbook?
 	6		Find time for films at the North American Cinemas
 	3		play Sivamani
 	6		find movie schedules for Dickinson Theatres
6.0. 	4		give 5 out of 6 points to Thorn Castle
will weather conditions be solitary from Zig Zag 15/25. 	2		Will weather conditions be stormy here from 6/15/2025 onward.
movie times. 	6		Find the movie times for North American Cinemas.
 	2		Will there be a storm six weeks from now in Albania?
 	4		give five out of 6 stars to The Arrows of Hercules
 	6		What are the movie schedules for animated movies playing in the neighborhood
what is the common stock phone app for. 	2		what is the current spot forecast for far areas and warmer temps
alarm 6 a.m.. 	1		Book a reservation for a restaurant in Palau in six years 
lofi. 	6		What are the movie schedules for animated movies close by
 	6		Where can I see animated movies that's nearby?
 	4		Rate Puttering About in a Small Land zero out of 6 stars
what's the weather forecast for San Jose. 	2		What's the weather forecast for Central, North Dakota?
 	6		Find the schedule for films in the neighborhood.
 	1		me and deanna want to book a restaurant in Malawi
play music. 	3		play music by Bonobo
 	5		I want to see the trailer for The Entity
 	1		Book a table for 9 people at a delicatessen for April the twenty-eighth, 2018.
 	4		Rate A Taste of Blackberries  a three
 	3		Let me listen to Rouhollah Khaleghi on deezer.
Clinton Street Baking Company. 	1		I would like to book at Clinton Street Baking Company & Restaurant in Brookneal.
 	2		On may the thirteenth, 2037 what will it be like in Wilderville, Montenegro
 	3		I want to hear Shooby Taylor's Tearing Up The Album Charts.
 	0		add the name covenant to the playlist Fusion Fest
when will it be warm. 	2		When will it be warmer in White Horse, Mauritius
please play Coffee House Music. 	3		Please play Casino Boogie
I'd like to see the life. 	5		I'd like to see the photograph The Light
please tell me the movie schedule. 	6		Please tell me the movie schedules?
 	2		Will it be snowy in Pillow Indiana?
 	5		show creative photograph Island in the Sea
straight to the point. 	4		Rate the current novel 5 of 6 points
 	5		I want to see the novel, The Green
 	5		I want to watch the television show Naked II
what are the movie times for megaplex theaters. 	6		What are the movie times for Megaplex Theatres
directions. 	1		Book a fast food restaurant.
 	5		help me the find the Thug Lordz Trilogy book
play Sam Rockwell from 1996. 	3		Play some Rockwell from around 1996
 	6		Find the schedule for To Shoot an Elephant at the nearest movie theatre.
 	4		I would give this current novel one stars
 	4		give this essay 4 points
Punk playlist. 	0		Add Sifow to my Skatepark Punks playlist
 	0		Put this song on legendary guitar solos
 	2		What will the weather be in Umatilla Malta?
directions to Giant Eagle. 	1		Book a restaurant for 9 people.
 	4		I want to give The Garin Death Ray series 1 stars
 	5		Find the Youth Against Christ saga
 	4		rate Orion in the Dying Time four stars
what's the weather forecast. 	2		What's the weather forecast for Haigler?
 	2		Tell me the weather forecast for RI
play some Michael Young Google Music. 	3		Play some Mike Burney on Google Music.
 	5		Find The Tyrant
anime. 	1		book a bar close by with a smoking room in MA
 	0		I want to add Hind Etin to my La Mejor Música Dance 2017 playlist
 	1		Book me a table at a romanian brasserie in Rixford
 	6		Find movie schedules for  United Paramount Theatres.
play some drum and bass. 	3		Play some Drum & Bass
 	4		give five stars to The Songlines
 	5		Where is the TV show Am Universum 
 	3		Play the track Goodbye Alexander, Goodbye Honey Boy from Ehsaan Noorani
 	1		book a brasserie with a pool within the same area as my neighborhood for 5 people at 19:26
animation. 	1		Book a reservation for six for a tyrolean oyster bar
 	6		Find the schedule for Evening Clothes in 1 second.
instant ice cream. 	1		I want to eat ice cream at a brasserie with me and my mother in law
 	5		Can you find a photograph of Ace Ventura: The CD-Rom Game
play some music. 	3		Play some music on Vimeo
 	5		Where can I find the TV show MetaboLights
 	5		Find The 180.
popular music. 	3		I want to hear popular music from Martin Lopez
 	1		Book a table for one at a highly rated bistro
 	3		play There Must Be More To Life Than This
movie times. 	6		show movie times
 	5		Show The Monkey soundtrack
least common factor of 3.6. 	4		This current textbook deserves a rating of 3 points and a best rating of 6
what is the nearest movie house. 	6		what films are playing at the nearest movie house
what is the number of Lake forecast for end. 	2		what is the Random Lake forecast for hot temps
1963. 	3		Can you play a sound track from 1963?
rate of a Cummins smoke 106 points. 	4		Rate the current book one of 6 points
 	3		Play me a nineties song by Joseph Genaro
 	3		Play Moondog's Chupacabra.
what time is 9. 	6		What time is Dive Bomber playing
right to the Kumon smoke-free house. 	4		rate the current book 3 out of 6 stars
 	5		find Valley of the Dolls
what is the forecast for Cairo temps in West Virginia. 	2		what is the forecast for cold temps in West Virginia next autumn
what's the weather forecast for here. 	2		What's the weather forecast for here?
restaurants in Torrance for 3 p.m.. 	1		Restaurant in Durant for 3 PM
animations. 	1		Book a reservation for me and my step sister in Nebraska in two seconds
 	4		this book gets points for being current and a three
 	1		Find a reservation at Berowra Waters Inn in Australia in 2 years 
 	5		find NHL on Fox
 	1		Can you book me a table for 9 in DE?
 	5		Find an album called List of Re: Hamatora episodes.
 	3		play Ebony Bones on Itunes
directions to Wright City. 	1		Book a restaurant in Gate City for 5 people.
Craigslist. 	4		Rate this saga 0 stars
 	6		Find the movie schedules for Speakeasy Theaters.
 	0		Add a song from Randy Rhoads to my 50 Clásicos playlist
play my playlist. 	3		play drive playlist
 	6		Find movie schedules.
play my playlist. 	3		Play my Electro Sur playlist. 
