sentence	label	missing	target
역사 책은 1 점을받을 가치가 있습니다.	4		이 현재 책은 1 점을받을 자격이 있습니다.
나는 rockin 'vibes 재생 목록에 더 많은 Francis Healy를 원합니다.	0		Rockin 'Vibes 플레이리스트에서 더 많은 Francis Healy를 원합니다.
5시에 가장 가까운 영화관에서 고르의 무법자 일정을 보여줘. 미디엄..	6		오전 5시에 가장 가까운 영화관에서 고르의 무법자 일정을 보여줘.
마우스로 나눈 TV 시리즈 검색을 도와주세요.	5		TV 시리즈 A Mouse Divided 검색을 도와주세요.
cita romántica 재생 목록에 다른 노래를 추가합니다.	0		Cita Romántica 재생 목록에 다른 노래를 추가하십시오.
사이키델릭 락을 듣고 싶어요.	3		사이키델릭 록을 듣고 싶어
여기에 안개가 낀다.	2		여기에 안개가 끼겠습니까?
80 년대 운동 음악을 틀어 줘.	3		80 년대 운동 음악 재생
원본을보고 싶어요.	5		The Original Recordings를보고 싶습니다
산호세에서 초밥을 찾으십시오.	5		Phinally Phamous 찾기
지금 영화 시간을 보여주세요.	6		지금 영화 시간보기
내 파는 사람 미래 히트 재생 목록에 불과 바람을 추가하십시오.	0		내 Digster Future Hits 재생 목록에 불과 바람을 추가하십시오.
오에서 컵 케이크를 제공하는 식당 예약이 필요합니다.	1		오하이오에서 컵 케이크를 제공하는 레스토랑 예약이 필요합니다
gladys knight의 최신 음악을 재생합니다.	3		Gladys Knight의 최신 음악 재생
미국 음악에 대한 사회 저널을 찾으십시오.	5		미국 음악 협회 저널 찾기
벨벳으로 악마를 만드십시오.	4		The Devil in Velvet 4의 6 점 만점에 평가
별을 사용하여 현재 개체는 교과서 6 개 중 4 개를 얻습니다.	4		별을 사용하여 현재 개체는 6 개 중 교과서에 대해 4 개를 얻습니다.
18 초 안에 자메이카의 베르그 호프 예약이 필요 해요.	1		18 초 안에 자메이카의 Berghoff 예약이 필요합니다
누구를 찾아라.	5		Ek Boond Ishq를 찾으십시오.
마틴의 음악을 틀어 줘.	3		Mutlu의 음악 재생
사고 분석 및 예방의 창의성을 보여줍니다.	5		사고 분석 및 예방의 창의력 발휘
철학적 정맥과 별 6 개 중 3 개를 만듭니다.	4		The Philosophic Thought of Ayn Rand을 별 6 개 중 3 개 평가
미크로네시아 바에 티아 매들린을 위해 테이블이 필요 해요.	1		미크로네시아의 바에서 tia, madeline, estela를 위해 테이블을 예약해야합니다.
야생 거위 비디오 게임을 어디에서하나요.	5		비디오 게임 The Wild Geese는 어디에서 플레이합니까?
악의 부활을 찾으십시오.	5		악의 부활을 찾으십시오.
이 끔찍한 에세이는 별 6 개 중 0 점을 얻습니다.	4		이 끔찍한 에세이는 별 6 개 중 0 점을 얻습니다.
보여줘 너의.	5		KurdishMedia.com 표시
부르 키나의 조지아와 i.	1		부르 키나에서 조지아와 나에 대한 높은 등급의 바 예약
트물 아홉 손바닥이 플리트 극장에서 놀고있을 때.	6		Twentynine Palms는 언제 Plitt Theatres에서 공연하나요?
benjamin andrews의 새 사운드 트랙을 재생합니다.	3		Groove Shark에서 Benjamin Darvill의 새 사운드 트랙 재생
일리노이에서 올 가을 레스토랑을 예약하세요.	1		일리노이에서 올 가을 레스토랑 예약 필요
차라리 내 펑크 재생 목록에 라운드 하우스를 설정하고 싶습니다.	0		Roundhouse에서 Rattus를 내 펑크 재생 목록에 추가합니다.
여기에서 어떤 애니메이션 영화가 상영되는지 알려주세요.	6		여기에서 어떤 애니메이션 영화가 상영되는지 알려주세요.
내 현재 연대기 시리즈 6 점 만점에 4 점을 평가하십시오.	4		현재 연대기 시리즈 6 점 만점에 4 점 평가
1955 년 에피소드 재생 해줘.	3		1957 년 EP 재생
리틀 실버에 대한 예측은 어떻습니까?	2		리틀 실버에 대한 예측은 어떻습니까
지붕 남자와 5 강.	4		책 A Girl, a Man, a River a 5 등급
미국 스포츠 의학 저널 사진을 찾으십시오.	5		American Journal of Sports Medicine 사진 찾기
지금 근처에서 상영중인 애니메이션 영화	6		지금 근처에서 상영중인 애니메이션 영화는 무엇입니까?
멕시코에서 숙박을 찾으십시오.	5		멕시코에서 숙박을 찾으십시오.
내 펑크 소울 디스코 플레이리스트의 가장자리에서이 트랙을 넣습니다.	0		내 펑크 소울 디스코 플레이리스트에 The Edge의이 트랙을 넣어
음악 좀 틀어 줘.	3		사이키델릭 한 음악을 틀어보세요.
내 인디 트로닉 재생 목록에 아티스트를 추가합니다.	0		내 인디 트로닉 재생 목록에 아티스트 추가
2 년 동안 더 많은 사운드 트랙을 찾아보세요.	5		Two More Years 사운드 트랙을 찾아보세요.
프랑스의 일기 예보를 알려주세요.	2		프랑스의 일기 예보를 알려주세요
폴란드의 높은 평가를받은 선술집에서 매주 예약.	1		Hornersville의 높은 평가를받은 선술집 예약 해줘
여기 얼어 붙는 날씨에 대한 예보는 어떻습니까	2		여기 얼어 붙는 날씨 예보는 어때
리갈 엔터테인먼트 그룹 애니메이션 영화를 찾으십시오.	6		Regal Entertainment Group 애니메이션 영화 찾기
비디오 게임 참새를하십시오.	5		비디오 게임 재생 참새
식당에서 9 주 만에 6 번 가벼운 테이블이 말을 할 수 없네요.	1		토켈 라우의 한 식당에서 9 주 만에 6 인분 테이블을주세요
군중이 포효하는 책을 찾으십시오.	5		The Crowd Roars 책 찾기
2 월에 prosser에서 날씨는 어떻습니까?	2		2 월에 Prosser의 날씨는 어떻습니까? 18 일?
내 낭만적 인 저녁 재생 목록에 robyn hitchcock을 추가합니다.	0		내 로맨틱 한 저녁 재생 목록에 robyn hitchcock 추가
지금부터 6 시간 후 가장 가까운 영화관에서 악몽의 일정을 찾아보세요.	6		지금부터 6 시간 후 가장 가까운 영화관에서 The Nightmare의 일정을 찾아보세요.
최고의 남자 휴가 사가를 찾으십시오.	5		최고의 남자 휴일 사가 찾기
뉴욕의 같은 지역에있는 스위스의 최고급 브라 세리에서 9 시부 터 시작하세요.	1		뉴욕의 같은 지역에 스위스가있는 최고급 브라 세리에서 9 인용 자리를 예약하세요.
참신한 좋은 의사를 찾아주세요.	5		소설 Good Doctor를 찾아주세요
오늘 밤 빅터의 음악을 틀어 줘	3		Victor Kunonga의 음악을 재생합니다.
이 노래를 britpop 등의 내 재생 목록에 추가합니다.	0		이 노래를 Britpop이라는 내 재생 목록에 추가하십시오.
나는 마커스 코퍼레이션의 행복한 도둑들을보고 싶었다. 영화 시간을 보여줄 수 있니?	6		Marcus Corporation에서 The Happy Thieves를보고 싶습니다. 영화 시간을 보여 주시겠습니까?
비디오 게임의 소음을 느껴보세요.	5		창의력 보여주기 Cum On 비디오 게임을 느껴보세요
내 언더 그라운드 히트 곡에 노래를 추가합니다.	0		내 언더 그라운드 히트 곡에 노래 추가
오늘 밤 폭풍우가 올까요?	2		MA에서 폭풍우가 올까요
서인도 제도에서 hornblower 제로 6	4		서인도 제도의 Hornblower에게 0/6 점 제공
떨어지는 별을 잡아주세요.	5		Falling Star를 찾아주세요
몰 리노 워싱턴의 일기 예보를 알려주세요.	2		워싱턴 주 몰 리노의 일기 예보를 알려주세요
90 년대를 플레이하세요.	3		90 년대 플레이
상태는 여전히 재생 목록을 시도하고 있습니다.	0		청진기를 들고 내 베라 노 플레이리스트로 걸어가
여기서 한 달 동안 예상되는 온대 날씨는 어떻습니까?	2		여기 1 개월 후 예상 날씨가 온화합니까?
2 인 파티를 위해 여기 PA에있는 장소에 테이블이 필요합니다.	1		2 인 파티를 위해 여기 PA에있는 장소에 테이블을 예약해야합니다.
195에서 음악을 틀어주세요.	3		1962 년 Adeyto에서 음악을 틀어 줘
내 총각 파티에 프랭클린을 추가합니다.	0		내 The Bachelor Party에 Paul Franklin 추가
dylan에 대한 나의 평가는 전망을 위해 기간을 마칩니다.	4		Dilvish에 대한 내 평점, The Damned는 6 점 만점에 4 점
iTunes에서 내 재생 목록 TGIF를 재생합니다.	3		iTunes에서 내 재생 목록 TGIF 재생
여기서 9 월 11 일 2 천 13 일에 대한 예보는 어떻습니까?	2		2035 년 9 월 11 일 DE에 대한 예측은 어떻습니까?
우리에게 승리의 한 가지 포인트는 당신이 고통받는 것을 보는 것입니다.	4		우리를위한 승리의 1 점은 당신이 고통받는 것을 보는 것입니다
오늘의 예보.	2		Econfina에 대한 예측
프로비던스 스트리트 사가의 악몽이 될까요?	5		프로비던스 스트리트 사가에서 악몽을 찾아보세요
부드러운 퍼레이드를 연주하십시오.	3		소프트 퍼레이드를 재생합니다.
이웃에 어떤 애니메이션 영화가 있는지.	6		이웃에있는 애니메이션 영화
torrey pines 주립 해변의 흐린 예보는 어떻습니까.	2		Torrey Pines State Beach의 흐린 날씨 예보는 어떻습니까
멋진 탈출 극장에 대한 영화 일정을 찾으십시오.	6		Great Escape Theatres의 영화 일정을 찾으십시오.
누가 리더인지 복제품을 찾으십시오.	5		재현물 찾기 : 인간 리그의 노래
cin에 대한 쇼 일정.	5		Cin cin의 공연 일정
800 노스 캐롤라이나 테이블.	1		노스 캐롤라이나 주 술집에서 8 인용 테이블 예약
호레이스 실버와 재즈 메신저를 달아서 170 ~ 198 PM 플레이리스트를 흔 드세요.	0		Horace Silver와 재즈 메신저를 내 달리기에 넣어 170 ~ 190bpm 재생 목록
키가 큰 자리에 앉을 수 있습니까?	1		4 인 파티를위한 자리 좀 잡아 줄래
DC 근처에서 얼어 붙는 것입니다.	2		DC 근처에서 얼어 있습니까?
오늘 날씨는 어때?	2		Groesbeck의 날씨는 어떻습니까
가장 가까운 영화관이 어디야?	6		로봇 요를 상영하는 가장 가까운 극장이 어디예요
올림피아 194. 사진을 찾도록 도와 주 시겠어요?	5		Olympia 1974라는 사진을 찾도록 도와 주시겠습니까?
달콤한 봄 와이오밍에 대한 오후 10시 예보는 무엇입니까?	2		Sweet Springs Wyoming의 오후 10시 예보는 어떻습니까
이웃에서 영화가 몇시에 상영됩니다.	6		이웃에서 영화 상영 시간은 몇시입니까?
국가 재생 목록에 다른 노래를 추가하십시오.	0		국가 재생 목록에 다른 노래를 추가하십시오.
Gary는 파워 게임 재생 목록으로 이동할 수 있습니다.	0		Gary Valenciano를 파워 게임 재생 목록에 추가합니다.
스페인은 3 월 26 일 이천 이십 삼일에 맑을까요?	2		스페인은 2023 년 3 월 26 일에 맑습니까?
리노의 최고 등급 베이커리에서 5 인용 머나 먼 쿠바 장소를 추가 할 수있는 곳은 어디입니까?	1		Grainola의 최고 등급 베이커리에서 정오에 멀리 떨어진 쿠바 장소에서 5 인 ​​예약
10 명을 수용 할 수있는 레스토랑이 필요합니다.	1		Avant에서 10 인 파티를 수용 할 수있는 레스토랑이 필요합니다.
내 중위의 사진은 어디에서 찾을 수 있습니까?	5		이니 시모어 중위의 사진은 어디에서 찾을 수 있습니까?
앨범에서 투영을 찾습니다.	5		프로젝션, 앨범 찾기
데저 브루노의 디저 형식 2 천 10 조를 연주합니다.	3		Dave Grohl의 Deezer 형식 2010 곡 재생
Vimeo에서 기악 연구를 재생합니다.	3		Vimeo에서 Instrumental Study를 재생합니다.
올 가을 렌 세인트 마틴이 더 추울까요?	2		올 가을 렌, 세인트 마틴이 더 추울까요?
SC 근처의 일기 예보는 무엇입니까?	2		SC 근처의 일기 예보는 무엇입니까
가장 가까운 영화관에 대해 말해봐	6		Black Rage를 상영하는 가장 가까운 영화관을 말해줘
동 국립 공원은 따뜻할 것으로 예상됩니다.	2		도이 인 타논 국립 공원은 따뜻할 것으로 예상됩니까?
붉은 독수리 TV 쇼를 다운로드하십시오.	5		Red Eagle TV 쇼 다운로드
물속에서 마법이라는 노래를 찾아보세요.	5		Magic in the Water라는 노래를 찾으십시오.
9 월 21 일부터 2 천 30 일까지의 일기 예보를 알려주세요.	2		팔라우 2030 년 9 월 21 일 일기 예보를 알려주세요
천마일 영화를 보여주세요.	5		Thousand Miles 영화보기
스타 극장에서 영화 시간을 보여줘.	6		스타 극장에서 영화 시간을 보여줘
6 개의 별 중 4 개가 있습니다.	4		The Doomsters 별 6 개 중 4 개 평가
사랑이 지배하는 소설을 읽고 싶어요.	5		소설 사랑이 통제되고 싶어요
별의 강 TV 시리즈를보고 싶어합니다.	5		별의 강 TV 시리즈를보고 싶습니다
세계의 창에 CO 테이블.	1		Windows on the World에서 CO 테이블 예약
말레이시아에서 햄버거를 제공하는 레스토랑 예약.	1		말레이시아에서 햄버거를 제공하는 레스토랑 예약하기
내 대출을하세요.	3		나만의 플레이
raheem devon의 음악을 재생합니다.	3		Raheem Devaughn의 음악을 재생합니다.
맥 세션 보존으로 최고의 트랙을 재생합니다.	3		Janamanchi Seshadri Sarma의 최고 트랙 재생
DC 자정 일기 예보는 어떻습니까.	2		DC 자정 일기 예보는 무엇입니까?
메인에서 10 월 9 일에 4 인 레스토랑을 선택하세요.	1		메인 주에서 10 월 9 일에 4 인용 레스토랑 예약
노엘의 기상 조건은 어떻습니까?	2		노엘의 날씨 조건은 무엇입니까?
두리틀에서 오전 9시에 쌀쌀할까요?	2		두리틀 오전 9시에 쌀쌀할까요?
토요일에 파라과이에서 7 인 파티를 위해 레스토랑을 선택합니다.	1		토요일에 파라과이에서 7 인 파티를위한 레스토랑 예약
6 인용 프랑스 세탁소 예약이 필요합니다.	1		오하이오에있는 The French Laundry의 6 인 예약이 필요합니다
이 책을 6 점 중 4 점으로 평가하십시오.	4		이 책을 6 점 만점에 4 점
Deezer에서 가장 인기있는 조니 클라크를 플레이하세요.	3		Deezer에서 가장 인기있는 Johnny Clarke를 플레이하세요.
늦은 음악 사진 찾아 줘.	5		사진 찾기 The Late Music
파워 워크에 디스코 탱고를 재생합니다.	0		Disco Tango to Power Walk 재생
카오 바나 사 국립 공원 주변에 우박이 올 것입니다.	2		카오 파놈 벤차 국립 공원 주변에 우박이 올까요?
my still got the blues 재생 목록 재생	3		내 Still Got the Blues 재생 목록을 재생합니다.
그루브 상어와 함께 팝 음악을 틀어보세요.	3		Groove Shark와 함께 팝 음악 재생
철학과 논리적 연구를 보여줍니다.	5		철학 및 현상학 연구 시리즈보기
지금부터 2 초 후에 이웃 한 웨스트 클리어 크릭 황야에서 더울까요?	2		지금부터 2 초 후 인근 West Clear Creek Wilderness에서 더울까요?
kickboxer 5 구속을위한 영화관을 찾으십시오.	6		Kickboxer 5 – Redemption의 영화관 찾기
19 시간 안에 AL 20 인디애나에 대한 예보를 말해줘.	2		19 시간 후 인디애나 주 엘더 튼 일기 예보를 알려줘
퇴근 후 집에 촛불을 추가해보세요.	0		My House After Work 재생 목록에 촛불을 추가합니다.
여기보다 홍콩이 더 쌀쌀 해요.	2		여기보다 홍콩이 더 쌀쌀 해요
콘서트에서 라이브로 그림을 보여주세요.	5		라이브 그림을 보여줘 – Very Live in Concert
당신은 r b 재생 목록의 여성들에게 누구를 알고 있습니까?	0		Women of R & B 재생 목록에 iene miene mutte 추가
레오를 잡아주세요.	5		AiON 쇼를주세요.
최신 사운드 iOS를 재생합니다.	3		Thelma Aoyama의 최신 협주곡 연주
jasmine jeannie와 leta를위한 테이블.	1		jasmine, jeannie 및 leta를위한 테이블 예약
30 대의 노래를 YouTube에서보고 싶었습니다.	3		30 대 세바스찬의 노래를 Youtube에서 듣고 싶어요
힙합 재생 목록에 회색 흐린 거짓말을 추가하십시오.	0		힙합 재생 목록에 Gray Cloudy Lies를 추가합니다.
이 앨범을 2 점 평가하십시오.	4		이 앨범 평가 2 점
윙어의 일기 예보는 어떻습니까.	2		Winger의 일기 예보는 어떻습니까
50 년대부터 해리스 소령의 노래를 듣고 싶어요.	3		50 년대부터 해리스 소령의 노래를 듣고 싶어
스테이시 왓슨과 아드리아나는 오늘 오후 팔로 미네소타 최고의 오스테 리아에 가고 싶어합니다.	1		스테이시 왓슨과 아드리아나가 오늘 오후 Hallowell 미네소타 최고의 오스테 리아에 가고 싶어합니다
사진 이중 거래의 사본을 보여주세요.	5		더블 딜 사진을 보여주세요.
여기까지의 오후 11시 예보는 무엇입니까?	2		여기까지의 오후 11시 예보는 무엇입니까
궁극적 인 자원에 대한 세 등급은 얼마입니까?	4		나는 The Ultimate Resource에 3 점을 부여합니다.
포트 맥킨리에있는 7 개의 레스토랑을 예약하세요.	1		Fort McKinley의 Seven 레스토랑 예약
미네소타의 한 PM에 대한 예측은 얼마입니까?	2		미네소타 주 1시 예보는 어떻습니까?
사자 섹스 재미를 만듭니다.	4		왜 섹스가 재미있는가요? 사가 2/6
나랑 엄마를 위해 1 월 25 일에 네브라스카에있는 식당을 예약하세요.	1		나와 엄마를 위해 2034 년 1 월 25 일에 네브래스카에있는 레스토랑을 예약하세요.
정말 습한 건가요?	2		Otsego Réunion에서 습합니까?
뉴스 6 점 중 2 점은 현재 에세이에.	4		현재 에세이에 6 점 중 2 점 부여
가장 가까운 영화관에서 상영중인 애니메이션 영화	6		가장 가까운 영화관에서 상영중인 애니메이션 영화
zvooq에서 dj paul 19188의 노래 재생 해 줘.	3		Zvooq에서 1988 년 Dj Paul Elstak의 노래 재생 해줘
남미 식당에서 시작하세요.	1		남미 레스토랑에서 1 인용 자리 예약
해리가 사진과 결혼하려고 할 때 나를 찾아 줘	5		해리가 결혼하려고 할 때 사진 찾기
4를 얻는 그림자의 제왕을 위해 10 개의 별과 6을 창조하십시오.	4		4 점을받는 그림자의 제왕 6 점
1898 년부터 로버트를 연주합니다.	3		1988 년 로버트 스토 다드 역
내 록 클래식에 톰 테커 곡을 추가합니다.	0		내 록 클래식에 Tom Thacker 곡 추가
엘살바도르에서 10 인용 레스토랑을 선택했습니다.	1		엘살바도르의 레스토랑을 10 명 예약하세요.
매운 게를 제공하는 2 인용 카페테리아를 찾으십시오.	1		매운 게를 제공하는 2 인용 카페테리아를 찾습니다.
북미 영화관에서는 애니메이션 영화가 등장합니다.	6		북미 영화관에서 애니메이션 영화가 나오는 곳
6 점 만점에 0 점	4		이 사가 평가 0 점 만점에 6
영화 스케줄이 어떻게 돼요.	6		영화 일정이 어떻게 되나요?
내 여성용 조명 재생 목록에 차이를 추가하십시오.	0		add my Women 's Lit 재생 목록에 차이를 나누세요
당신을 위해 이야기 소설을 어둡게하십시오.	4		이 현재 소설에 3 점을주세요
아르헨티나의 경우 10 월 25 일 시작하는 보너에 대한 예측은 얼마입니까?	2		Bonner가 10 월에 시작하기위한 예측은 얼마입니까? 아르헨티나의 경우 2025 년 24 일
이 앨범의 스타를 얻고 있습니다.	4		이 앨범에 별 4 개를주세요
CIA world factbook이라는 책을 찾으십시오.	5		The CIA World Factbook이라는 책을 찾으십시오.
나에게 패트릭 유쾌한 균형을 재생하십시오.	3		패트릭 카 울리 발라드 연주 해줘
내 SOS 마흔 팔 이천 16 번 재생 목록에 결과를 넣을 수 있나요?	0		내 SOS 48 2016 재생 목록에 결과를 넣을 수 있습니까?
당신의 노래를 lo-fi love 사운드 트랙에 넣을 수 있습니까?	0		Musiri Subramania Iyer의 노래를 lo-fi love 사운드 트랙에 넣을 수 있습니까?
자연의 힘을 보여줍니다.	5		자연의 힘 표시
valery alexandra bitch의 가장 인기있는 트랙을 재생합니다.	3		Valery Alexandrovich Kipelov에서 가장 인기있는 트랙 재생
1973 년의 노래를 재생합니다.	3		1973 년의 노래를 재생합니다.
여기서 흐린 날씨에 대한 예보는 어떻습니까.	2		여기 흐린 날씨 예보는 어때
여기 전화로 더 추워 져야하나요?	2		2019 년 12 월 28 일에 여기가 더 추워 질까요?
야외 레스토랑을 켜십시오.	1		Book an outdoor restaurant.
내 구세주가 나를 spotify에서 이끄는 방식으로 플레이 해주세요.	3		나의 구세주 께서 Spotify에서 나를 이끄시는 모든 방법을 플레이하세요
find the work i looked up. 	5		내가 찾은 작품 찾기
내 트랩 랜드 재생 목록에 포함됩니다.	0		내 Trap Land 재생 목록에 Kunnon syy를 포함합니다.
아인슈타인에 대한 아시아의 톱 10 트랙을 재생할 수 있습니까?	3		Spotify에서 Asia Nitollano의 상위 10 개 트랙을 플레이하세요.
3 월 4,000 마일에 레스토랑을 예약하고 싶습니다.	1		3 월에 레스토랑을 예약하고 싶습니다. MD 14 위.
지금부터 한 시간 후에 춤을 추십시오. 4 인용 테이블을 예약하십시오.	1		Delanson에서 지금부터 1 시간 후 4 인용 테이블 예약
이 연대기 6 개 중 4 개를 제공합니다.	4		이 연대기에 6 점 만점에 4 점 제공
pepe aguilar의 70 년대 노래를 재생합니다.	3		Play a song from the seventies by Pepe Aguilar
 	5		창의적인 게임 Fear Thy Neighbor 표시
 	0		Deep Dark Indie Folk에 랜디 트래비스 노래 추가
20 대 알라 왕자의 음악을 틀어 줘.	3		20 대 알라 왕자의 음악 좀 틀어 줘
오전 7시에 바람이 불고 저는 국가 보호 구역입니다.	2		동푸 비엥 국립 보호 구역 오전 7시에 바람이 불까요?
테레사를위한 테이블을 예약하고 피쉬 앤 칩스를 제공하는 패스트 푸드 점을 본 적이 없습니다.	1		피쉬 앤 칩스를 제공하는 패스트 푸드 점에서 테레사와 엘 노라를위한 테이블 예약
내 현재 책을 6 가지 장난감 중 하나에 평가 해주세요.	4		현재 책을 6 점 중 하나로 평가
70 년대 오웬 카일리의 발라드를 슬래 커로 연주합니다.	3		Slacker에서 70 년대 Owen Pallett의 발라드를 연주합니다.
나의 descanso en la lista에 los hombres calientes volume 3 새로운 콩고 광장을 추가하십시오.	0		내 descanso infinito 재생 목록에 Los Hombres Calientes Volume 3 New Congo Square를 추가합니다.
내 노래를 추가하는 것은 새로운 물결입니다.	0		내 Is It New Wave에 음악 추가
위스콘신에서는 추울 것으로 예상됩니다.	2		위스콘신은 추울 것으로 예상됩니까?
선착장에서 노래를 연주합니다.	3		play a chant by Marina Verenikina
지역 포인트 9 독립 서비스를 반환하고 싶었습니다.	1		I want to book an osteria for 9 in Gabon that serves donuts
AMC 극장의 영화 시간을 보여줍니다.	6		AMC Theatres의 영화 시간보기
play any song from the eighties. 	3		Play any song from the eighties
i wanted to add an album in re enter fin rush playlist. 	0		노린의 엔돌핀 러시 플레이리스트에 앨범을 추가하고 싶어요.
사이클이 어디에서 연주되고 있습니까?	6		The Cycle 재생은 어디입니까?
내 저녁 재생 목록에 트랙을 추가합니다.	0		내 저녁 재생 목록에 트랙 추가
195의 최고의 성가를 연주하십시오.	3		1975 년 최고의 챈트 연주
add saxophone supremacy to the feeling of calm before the storm playlist. 	0		폭풍 전 오펠리아의 차분함 재생 목록에 색소폰 패권을 추가
add another artist to the spotlight on country two thousand sixteen playlist. 	0		Spotlight on Country 2016 재생 목록에 다른 아티스트를 추가합니다.
find movie schedules for loews cineplex. 	6		find movie schedules for Loews Cineplex
2 인 파티와 함께 ​​수 블라 키 패스트 푸드를 먹는 것을 좋아합니다.	1		2 인 파티로 수 블라 키 패스트 푸드를 먹고 싶어요
play the greatest james works to song. 	3		play the greatest james yorkston song
언제 어디에서 창의력을 발휘할 수 있습니다.	5		Where What When의 창의성을 보여줍니다.
what time is southern theatres showing ukraine is not russel. 	6		What time is Southern Theatres showing Ukraine Is Not a Brothel?
세탁 재생 목록에 다른 곡을 넣어주세요.	0		Please put another tune into the laundry playlist. 
rate this chronicle a three. 	4		이 연대기를 3으로 평가하세요.
내 재생 목록에 레이디 시도를 추가하고 싶었습니다. lo que suena new york.	0		I want to add lady maisry to my playlist lo que suena new york
can the artist big mama thornton be put onto my trabajo relax playlist. 	0		Can the artist big mama thornton be put onto my Trabajo Relax playlist?
will it be colder here one minute from now. 	2		Will it be colder here one minute from now
please book a restaurant room which serves you tell bri the same jacket. 	1		Please book a restaurant room which serves hangtown fry dish in Jagual 
show me the schedule of films in the neighborhood. 	6		show me the schedule of films in the neighbourhood
play my éxitos españa playlist. 	3		Play my Éxitos España playlist
what time can i see mojave phone booth. 	6		what time can i see Mojave Phone Booth
will it rain today in zurich. 	2		will it rain today in Circleville
i need to find the creative work prince hours. 	5		I need to find the creative work Prince Hours
add the artist to the latin jazz playlist. 	0		Add the artist to the Latin Jazz playlist.
when is our story showing next at north american cinemas. 	6		when is Our Story showing next at North American Cinemas
add this track to my dinnertime acoustics. 	0		add this track to my Dinnertime Acoustics playist
what is the rating of four to this textbook. 	4		I give a rating of four to this textbook.
add songs in nineties hip hop tomorrow. 	0		add songs in 90's hip hop of artist
play some music. 	3		play some Alte Kameraden music
find endless horizons. 	6		find Endless Horizons
show me the nearest movie house showing he won a ranch. 	6		Show me the nearest movie house showing He Won a Ranch
play christina milian latest music. 	3		play Christina Milian latest music
i would rate the spoiler zero stars. 	4		I would rate The Spoiler 0 stars
what times will animated movies. 	6		What times will animated movies be showing nearby?
find a soundtrack for lords of the rising sun. 	5		find a soundtrack for Lords of the Rising Sun
add marianne faithfull to june's hillary clinton's women's history month playlist. 	0		Add Marianne Faithfull to june's Hillary Clinton's Women's History Month Playlist.
table reservation at the top-rated brasserie in cotton center. 	1		make a table reservation at the top-rated brasserie in Cotton Center
will there be a blizzard next friday close in TN. 	2		Will there be a blizzard next friday close in TN?
add r u still in two it to the under the surface playlist. 	0		Add r u still in 2 it to the under the surface playlist
will it be foggy in one hour and one minute from now in OK. 	2		Will it be foggy in 1 hour and 1 minute from now in OK
add my old kentucky home to fresh finds fire emoji. 	0		add my old kentucky home to Fresh Finds Fire Emoji
will it be colder in winnebago. 	2		Will it be colder in Winnebago
i wanted to return a tech youtuber brasserie in twelve months. 	1		I want to eat at a pickled cucumber brasserie in 12 months
